Gene_name	Species_name	Max_cov
LAPTM5	Boiga_trigonata	6
LAPTM5	Oligodon_sublineatus	
LAPTM5	Lycodon_aulicus	
LAPTM5	Ahaetulla_pulverulenta	9
LAPTM5	Ahaetulla_nasuta	5
LAPTM5	Siphlophis_compressus	
LAPTM5	Fowlea_piscator	
LAPTM5	Fowlea_asperrima	
LAPTM5	Boa_constrictor	5
LAPTM5	Dendrelaphis_bifrenalis	5
LAPTM5	Kentropyx_calcarata	6
LAPTM5	Oligodon_taeniolatus	
LAPTM5	Anolis_sericeus	
LAPTM5	Bothrops_atrox	5
LAPTM5	Holcosus_undulatus	
LAPTM5	Anolis_planiceps	
LAPTM5	Ameiva_ameiva	
LAPTM5	Acanthocercus_annectans	
LAPTM5	Corallus_caninus	5
LAPTM5	Acanthocercus_atricollis	4
LAPTM5	Dendrelaphis_caudolineolatus	
LAPTM5	Geophis_sartorii	
LAPTM5	Hemidactylus_flaviviridis	
LAPTM5	Cerastes_gasperettii	5
LAPTM5	Boiga_barnesii	
LAPTM5	Rhinophis_saffragamus	5
LAPTM5	Morelia_carinata	5
LAPTM5	Sibynophis_subpunctatus	7
LAPTM5	Aspidura_guentheri	
LAPTM5	Agkistrodon_piscivorus	5
LAPTM5	Corytophanes_hernandesii	5
LAPTM5	Cachryx_defensor	
LAPTM5	Crotalus_mitchellii	5
LAPTM5	Coniophanes_schmidti	
LAPTM5	Vipera_ammodytes	5
LAPTM5	Dendrelaphis_tristis	5
LAPTM5	Varanus_macraei	5
LAPTM5	Tiliqua_occipitalis	6
LAPTM5	Crotalus_aquilus	5
LAPTM5	Lycodon_carinatus	
LAPTM5	Boiga_beddomei	
LAPTM5	Trimeresurus_trigonocephalus	5
LAPTM5	Tupinambis_teguixin	
LAPTM5	Crotalus_enyo	5
LAPTM5	Boiga_ceylonensis	
LAPTM5	Vipera_ursinii	5
LAPTM5	Podarcis_lilfordi	
LAPTM5	Podarcis_cretensis	
LAPTM5	Podarcis_pityusensis	
LAPTM5	Podarcis_gaigeae	
LAPTM5	Podarcis_siculus	
LAPTM5	Podarcis_bocagei	
LAPTM5	Vipera_berus	5
LAPTM5	Podarcis_melisellensis	
LAPTM5	Podarcis_erhardii	
LAPTM5	Malpolon_monspessulanus	
LAPTM5	Podarcis_filfolensis	
LAPTM5	Natrix_helvetica	
LAPTM5	Hemorrhois_hippocrepis	
LAPTM5	Podarcis_liolepis	
LAPTM5	Podarcis_vaucheri	
LAPTM5	Podarcis_tiliguerta	
LAPTM5	Python_bivittatus	5
LAPTM5	Thamnophis_sirtalis	5
LAPTM5	Gekko_japonicus	
LAPTM5	Protobothrops_mucrosquamatus	
LAPTM5	Podarcis_muralis	
LAPTM5	Varanus_komodoensis	
LAPTM5	Thamnophis_elegans	5
LAPTM5	Lacerta_agilis	
LAPTM5	Sceloporus_undulatus	
LAPTM5	Sphaerodactylus_townsendi	
LAPTM5	Elgaria_multicarinata_webbii	
LAPTM5	Podarcis_raffonei	
LAPTM5	Hemicordylus_capensis	
LAPTM5	Eublepharis_macularius	
LAPTM5	Ahaetulla_prasina	
LAPTM5	Pituophis_catenifer_annectens	5
LAPTM5	Pantherophis_guttatus	5
LAPTM5	Euleptes_europaea	
LAPTM5	Rhineura_floridana	
LAPTM5	Erythrolamprus_reginae	5
LAPTM5	Heteronotia_binoei	
LAPTM5	Tiliqua_scincoides	
LAPTM5	Candoia_aspera	5
LAPTM5	Anolis_carolinensis	5
LAPTM5	Anolis_sagrei	5
LAPTM5	Pogona_vitticeps	
LAPTM5	Notechis_scutatus	5
LAPTM5	Pseudonaja_textilis	5
LAPTM5	Zootoca_vivipara	
LCP1	Ophiophagus_hannah	72
LCP1	Crotalus_pyrrhus	40
LCP1	Crotalus_horridus	77
LCP1	Paroedura_picta	62
LCP1	Crotalus_viridis_viridis	60
LCP1	Protobothrops_flavoviridis	72
LCP1	Thermophis_baileyi	68
LCP1	Salvator_merianae	59
LCP1	Emydocephalus_ijimae	65
LCP1	Hydrophis_melanocephalus	64
LCP1	Laticauda_laticaudata	62
LCP1	Naja_naja	73
LCP1	Ptyas_mucosa	72
LCP1	Pantherophis_obsoletus	69
LCP1	Aspidoscelis_marmoratus	67
LCP1	Laticauda_colubrina	62
LCP1	Sceloporus_tristichus	60
LCP1	Myanophis_thanlyinensis	75
LCP1	Bothrops_jararaca	63
LCP1	Chrysopelea_ornata	35
LCP1	Hydrophis_cyanocinctus	64
LCP1	Phrynosoma_platyrhinos	53
LCP1	Calotes_versicolor	25
LCP1	Shinisaurus_crocodilurus	69
LCP1	Anilios_bituberculatus	34
LCP1	Tretioscincus_oriximinensis	58
LCP1	Calyptommatus_sinebrachiatus	40
LCP1	Arizona_elegans	73
LCP1	Diadophis_punctatus_similis	74
LCP1	Aspidoscelis_tigris_stejnegeri	67
LCP1	Sceloporus_occidentalis	83
LCP1	Charina_bottae	67
LCP1	Varanus_salvator_macromaculatus	72
LCP1	Bungarus_multicinctus	66
LCP1	Phrynocephalus_versicolor	56
LCP1	Vipera_latastei	72
LCP1	Daboia_siamensis	41
LCP1	Crotalus_helleri	69
LCP1	Psammodynastes_pulverulentus	55
LCP1	Phrynosoma_blainvillii	65
LCP1	Plestiodon_gilberti_rubricaudatus	68
LCP1	Simalia_boeleni	37
LCP1	Tropidonophis_doriae	18
LCP1	Morelia_viridis	60
LCP1	Imantodes_cenchoa	46
LCP1	Boaedon_fuliginosus	68
LCP1	Lerista_edwardsae	55
LCP1	Anniella_stebbinsi	61
LCP1	Lepidodactylus_listeri	54
LCP1	Phrynocephalus_forsythii	63
LCP1	Gekko_gecko	68
LCP1	Natrix_natrix_natrix	68
LCP1	Pantherophis_alleghaniensis	69
LCP1	Cyclura_pinguis	56
LCP1	Furcifer_pardalis	60
LCP1	Anolis_apletophallus	58
LCP1	Masticophis_lateralis	66
LCP1	Gambelia_wislizenii	60
LCP1	Liasis_olivaceus	68
LCP1	Simalia_tracyae	58
LCP1	Pseudoxenodon_macrops	53
LCP1	Trimeresurus_albolabris	66
LCP1	Mimophis_mahfalensis	35
LCP1	Aparallactus_werneri	39
LCP1	Acrochordus_granulatus	60
LCP1	Pareas_carinatus	41
LCP1	Grayia_smithii	57
LCP1	Calamaria_suluensis	46
LCP1	Oxyrhabdium_leporinum	67
LCP1	Toxicocalamus_goodenoughensis	53
LCP1	Cerberus_rynchops	48
LCP1	Stegonotus_admiraltiensis	63
LCP1	Pseudoxyrhopus_heterurus	45
LCP1	Hydrophis_major	65
LCP1	Hydrophis_elegans	65
LCP1	Urosaurus_nigricauda	60
LCP1	Bradypodion_ventrale	67
LCP1	Sibynophis_collaris	44
LCP1	Intellagama_lesueurii	66
LCP1	Hydrophis_curtus	65
LCP1	Hydrophis_ornatus	65
LCP1	Pantherophis_vulpinus	68
LCP1	Phrynocephalus_guinanensis	63
LCP1	Coluber_constrictor_foxii	69
LCP1	Rhabdophis_nuchalis	57
LCP1	Crotalus_adamanteus	69
LCP1	Correlophus_ciliatus	66
LCP1	Aipysurus_laevis	65
LCP1	Laudakia_wui	58
LCP1	Leptophis_mexicanus	62
LCP1	Xenodon_rabdocephalus	8
LCP1	Laemanctus_serratus	43
LCP1	Spondylurus_nitidus	67
LCP1	Acritoscincus_duperreyi	62
LCP1	Gonatodes_alexandermendesi	47
LCP1	Crotalus_ruber	77
LCP1	Asaccus_caudivolvulus	66
LCP1	Gallotia_galloti	69
LCP1	Bitis_arietans	36
LCP1	Naja_nigricollis	58
LCP1	Causus_rhombeatus	66
LCP1	Hemidactylus_brookii	55
LCP1	Micrurus_diastema	28
LCP1	Trioceros_balebicornutus	29
LCP1	Anolis_rodriguezii	48
LCP1	Acanthocercus_minutus	49
LCP1	Chamaeleo_dilepis	67
LCP1	Naja_haje	29
LCP1	Leptodeira_frenata	55
LCP1	Anolis_tropidonotus	41
LCP1	Bothrops_asper	50
LCP1	Xenagama_zonura	46
LCP1	Aspidoscelis_angusticeps	58
LCP1	Panaspis_annettesabinae	67
LCP1	Sceloporus_chrysostictus	48
LCP1	Trachylepis_brevicollis	68
LCP1	Acanthocercus_cyanogaster	40
LCP1	Psammophis_punctulatus	45
LCP1	Crotaphopeltis_hotamboeia	66
LCP1	Atractaspis_microlepidota	46
LCP1	Telescopus_dhara	40
LCP1	Trioceros_harennae	14
LCP1	Agama_finchi	21
LCP1	Trioceros_affinis	18
LCP1	Phrynonax_poecilonotus	35
LCP1	Chamaeleo_calyptratus	68
LCP1	Varanus_albigularis	58
LCP1	Trachylepis_striata	66
LCP1	Philothamnus_battersbyi	55
LCP1	Mochlus_sundevallii	20
LCP1	Naja_melanoleuca	37
LCP1	Thecadactylus_rapicauda	29
LCP1	Chamaeleo_laevigatus	43
LCP1	Crotalus_simus	63
LCP1	Agama_doriae	52
LCP1	Psammophis_sibilans	68
LCP1	Coniophanes_imperialis	28
LCP1	Imantodes_gemmistratus	54
LCP1	Trachylepis_maculilabris	68
LCP1	Drymobius_margaritiferus	54
LCP1	Varanus_niloticus	50
LCP1	Anilius_scytale	46
LCP1	Chamaeleo_gracilis	38
LCP1	Natriciteres_olivacea	20
LCP1	Sphaerodactylus_glaucus	33
LCP1	Bachia_flavescens	32
LCP1	Tropidodipsas_fasciata	21
LCP1	Hemidactylus_macropholis	39
LCP1	Nerodia_floridana	21
LCP1	Pseudelaphe_flavirufa	40
LCP1	Marisora_unimarginata	42
LCP1	Imantodes_tenuissimus	31
LCP1	Latastia_doriai	59
LCP1	Atractaspis_fallax	67
LCP1	Acanthocercus_guentherpetersi	44
LCP1	Ninia_diademata	20
LCP1	Cordylus_rivae	28
LCP1	Dasypeltis_abyssina	52
LCP1	Hydrophis_schistosus	64
LCP1	Hypnale_hypnale	34
LCP1	Anolis_lemurinus	39
LCP1	Micrurus_fulvius	28
LCP1	Daboia_russelii	37
LCP1	Aparallactus_lunulatus	44
LCP1	Thamnophis_saurita	28
LCP1	Bofa_erlangeri	68
LCP1	Ninia_sebae	20
LCP1	Amphiesma_stolatum	46
LCP1	Basiliscus_vittatus	60
LCP1	Ophisaurus_attenuatus	49
LCP1	Bungarus_caeruleus	39
LCP1	Mesoscincus_schwartzei	73
LCP1	Bungarus_ceylonicus	38
LCP1	Tarentola_annularis	39
LCP1	Boiga_trigonata	40
LCP1	Oligodon_sublineatus	53
LCP1	Lycodon_aulicus	68
LCP1	Ahaetulla_pulverulenta	28
LCP1	Ahaetulla_nasuta	24
LCP1	Siphlophis_compressus	35
LCP1	Fowlea_piscator	35
LCP1	Fowlea_asperrima	36
LCP1	Boa_constrictor	59
LCP1	Dendrelaphis_bifrenalis	41
LCP1	Kentropyx_calcarata	68
LCP1	Oligodon_taeniolatus	27
LCP1	Anolis_sericeus	52
LCP1	Bothrops_atrox	23
LCP1	Holcosus_undulatus	65
LCP1	Anolis_planiceps	44
LCP1	Ameiva_ameiva	44
LCP1	Acanthocercus_annectans	58
LCP1	Corallus_caninus	63
LCP1	Acanthocercus_atricollis	49
LCP1	Dendrelaphis_caudolineolatus	41
LCP1	Geophis_sartorii	21
LCP1	Hemidactylus_flaviviridis	90
LCP1	Cerastes_gasperettii	60
LCP1	Boiga_barnesii	68
LCP1	Rhinophis_saffragamus	57
LCP1	Morelia_carinata	60
LCP1	Sibynophis_subpunctatus	55
LCP1	Aspidura_guentheri	68
LCP1	Agkistrodon_piscivorus	74
LCP1	Corytophanes_hernandesii	13
LCP1	Cachryx_defensor	49
LCP1	Crotalus_mitchellii	71
LCP1	Coniophanes_schmidti	48
LCP1	Vipera_ammodytes	65
LCP1	Dendrelaphis_tristis	11
LCP1	Varanus_macraei	6
LCP1	Tiliqua_occipitalis	
LCP1	Crotalus_aquilus	69
LCP1	Lycodon_carinatus	34
LCP1	Boiga_beddomei	76
LCP1	Trimeresurus_trigonocephalus	45
LCP1	Tupinambis_teguixin	14
LCP1	Crotalus_enyo	40
LCP1	Boiga_ceylonensis	40
LCP1	Vipera_ursinii	65
LCP1	Podarcis_lilfordi	66
LCP1	Podarcis_cretensis	73
LCP1	Podarcis_pityusensis	54
LCP1	Podarcis_gaigeae	80
LCP1	Podarcis_siculus	73
LCP1	Podarcis_bocagei	66
LCP1	Vipera_berus	65
LCP1	Podarcis_melisellensis	49
LCP1	Podarcis_erhardii	73
LCP1	Malpolon_monspessulanus	73
LCP1	Podarcis_filfolensis	74
LCP1	Natrix_helvetica	61
LCP1	Hemorrhois_hippocrepis	68
LCP1	Podarcis_liolepis	74
LCP1	Podarcis_vaucheri	55
LCP1	Podarcis_tiliguerta	52
LCP1	Python_bivittatus	58
LCP1	Thamnophis_sirtalis	42
LCP1	Gekko_japonicus	66
LCP1	Protobothrops_mucrosquamatus	72
LCP1	Podarcis_muralis	74
LCP1	Varanus_komodoensis	73
LCP1	Thamnophis_elegans	68
LCP1	Lacerta_agilis	72
LCP1	Sceloporus_undulatus	60
LCP1	Sphaerodactylus_townsendi	72
LCP1	Elgaria_multicarinata_webbii	66
LCP1	Podarcis_raffonei	71
LCP1	Hemicordylus_capensis	67
LCP1	Eublepharis_macularius	70
LCP1	Ahaetulla_prasina	66
LCP1	Pituophis_catenifer_annectens	69
LCP1	Pantherophis_guttatus	61
LCP1	Euleptes_europaea	59
LCP1	Rhineura_floridana	68
LCP1	Erythrolamprus_reginae	67
LCP1	Heteronotia_binoei	80
LCP1	Tiliqua_scincoides	66
LCP1	Candoia_aspera	67
LCP1	Anolis_carolinensis	60
LCP1	Anolis_sagrei	64
LCP1	Pogona_vitticeps	74
LCP1	Notechis_scutatus	65
LCP1	Pseudonaja_textilis	72
LCP1	Zootoca_vivipara	73
LRCH1	Ophiophagus_hannah	10
LRCH1	Crotalus_pyrrhus	8
LRCH1	Crotalus_horridus	10
LRCH1	Paroedura_picta	14
LRCH1	Crotalus_viridis_viridis	8
LRCH1	Protobothrops_flavoviridis	8
LRCH1	Thermophis_baileyi	8
LRCH1	Salvator_merianae	9
LRCH1	Emydocephalus_ijimae	13
LRCH1	Hydrophis_melanocephalus	10
LRCH1	Laticauda_laticaudata	11
LRCH1	Naja_naja	10
LRCH1	Ptyas_mucosa	10
LRCH1	Pantherophis_obsoletus	10
LRCH1	Aspidoscelis_marmoratus	11
LRCH1	Laticauda_colubrina	9
LRCH1	Sceloporus_tristichus	12
LRCH1	Myanophis_thanlyinensis	5
LRCH1	Bothrops_jararaca	8
LRCH1	Chrysopelea_ornata	5
LRCH1	Hydrophis_cyanocinctus	10
LRCH1	Phrynosoma_platyrhinos	11
LRCH1	Calotes_versicolor	6
LRCH1	Shinisaurus_crocodilurus	16
LRCH1	Anilios_bituberculatus	5
LRCH1	Tretioscincus_oriximinensis	14
LRCH1	Calyptommatus_sinebrachiatus	14
LRCH1	Arizona_elegans	10
LRCH1	Diadophis_punctatus_similis	16
LRCH1	Aspidoscelis_tigris_stejnegeri	12
LRCH1	Sceloporus_occidentalis	48
LRCH1	Charina_bottae	21
LRCH1	Varanus_salvator_macromaculatus	16
LRCH1	Bungarus_multicinctus	14
LRCH1	Phrynocephalus_versicolor	21
LRCH1	Vipera_latastei	12
LRCH1	Daboia_siamensis	12
LRCH1	Crotalus_helleri	10
LRCH1	Psammodynastes_pulverulentus	8
LRCH1	Phrynosoma_blainvillii	11
LRCH1	Plestiodon_gilberti_rubricaudatus	15
LRCH1	Simalia_boeleni	6
LRCH1	Tropidonophis_doriae	5
LRCH1	Morelia_viridis	7
LRCH1	Imantodes_cenchoa	5
LRCH1	Boaedon_fuliginosus	14
LRCH1	Lerista_edwardsae	16
LRCH1	Anniella_stebbinsi	18
LRCH1	Lepidodactylus_listeri	9
LRCH1	Phrynocephalus_forsythii	21
LRCH1	Gekko_gecko	15
LRCH1	Natrix_natrix_natrix	10
LRCH1	Pantherophis_alleghaniensis	10
LRCH1	Cyclura_pinguis	12
LRCH1	Furcifer_pardalis	17
LRCH1	Anolis_apletophallus	12
LRCH1	Masticophis_lateralis	10
LRCH1	Gambelia_wislizenii	8
LRCH1	Liasis_olivaceus	8
LRCH1	Simalia_tracyae	8
LRCH1	Pseudoxenodon_macrops	12
LRCH1	Trimeresurus_albolabris	8
LRCH1	Mimophis_mahfalensis	8
LRCH1	Aparallactus_werneri	11
LRCH1	Acrochordus_granulatus	11
LRCH1	Pareas_carinatus	6
LRCH1	Grayia_smithii	8
LRCH1	Calamaria_suluensis	5
LRCH1	Oxyrhabdium_leporinum	10
LRCH1	Toxicocalamus_goodenoughensis	11
LRCH1	Cerberus_rynchops	5
LRCH1	Stegonotus_admiraltiensis	8
LRCH1	Pseudoxyrhopus_heterurus	12
LRCH1	Hydrophis_major	10
LRCH1	Hydrophis_elegans	10
LRCH1	Urosaurus_nigricauda	11
LRCH1	Bradypodion_ventrale	15
LRCH1	Sibynophis_collaris	5
LRCH1	Intellagama_lesueurii	14
LRCH1	Hydrophis_curtus	10
LRCH1	Hydrophis_ornatus	10
LRCH1	Pantherophis_vulpinus	10
LRCH1	Phrynocephalus_guinanensis	17
LRCH1	Coluber_constrictor_foxii	8
LRCH1	Rhabdophis_nuchalis	11
LRCH1	Crotalus_adamanteus	10
LRCH1	Correlophus_ciliatus	11
LRCH1	Aipysurus_laevis	10
LRCH1	Laudakia_wui	14
LRCH1	Leptophis_mexicanus	3
LRCH1	Xenodon_rabdocephalus	7
LRCH1	Laemanctus_serratus	8
LRCH1	Spondylurus_nitidus	18
LRCH1	Acritoscincus_duperreyi	14
LRCH1	Gonatodes_alexandermendesi	11
LRCH1	Crotalus_ruber	10
LRCH1	Asaccus_caudivolvulus	13
LRCH1	Gallotia_galloti	18
LRCH1	Bitis_arietans	8
LRCH1	Naja_nigricollis	5
LRCH1	Causus_rhombeatus	8
LRCH1	Hemidactylus_brookii	9
LRCH1	Micrurus_diastema	6
LRCH1	Trioceros_balebicornutus	6
LRCH1	Anolis_rodriguezii	12
LRCH1	Acanthocercus_minutus	11
LRCH1	Chamaeleo_dilepis	10
LRCH1	Naja_haje	5
LRCH1	Leptodeira_frenata	6
LRCH1	Anolis_tropidonotus	10
LRCH1	Bothrops_asper	5
LRCH1	Xenagama_zonura	14
LRCH1	Aspidoscelis_angusticeps	11
LRCH1	Panaspis_annettesabinae	15
LRCH1	Sceloporus_chrysostictus	11
LRCH1	Trachylepis_brevicollis	10
LRCH1	Acanthocercus_cyanogaster	17
LRCH1	Psammophis_punctulatus	16
LRCH1	Crotaphopeltis_hotamboeia	5
LRCH1	Atractaspis_microlepidota	9
LRCH1	Telescopus_dhara	5
LRCH1	Trioceros_harennae	4
LRCH1	Agama_finchi	4
LRCH1	Trioceros_affinis	7
LRCH1	Phrynonax_poecilonotus	5
LRCH1	Chamaeleo_calyptratus	16
LRCH1	Varanus_albigularis	10
LRCH1	Trachylepis_striata	14
LRCH1	Philothamnus_battersbyi	6
LRCH1	Mochlus_sundevallii	6
LRCH1	Naja_melanoleuca	5
LRCH1	Thecadactylus_rapicauda	11
LRCH1	Chamaeleo_laevigatus	10
LRCH1	Crotalus_simus	6
LRCH1	Agama_doriae	9
LRCH1	Psammophis_sibilans	10
LRCH1	Coniophanes_imperialis	6
LRCH1	Imantodes_gemmistratus	8
LRCH1	Trachylepis_maculilabris	14
LRCH1	Drymobius_margaritiferus	5
LRCH1	Varanus_niloticus	12
LRCH1	Anilius_scytale	8
LRCH1	Chamaeleo_gracilis	8
LRCH1	Natriciteres_olivacea	5
LRCH1	Sphaerodactylus_glaucus	14
LRCH1	Bachia_flavescens	9
LRCH1	Tropidodipsas_fasciata	6
LRCH1	Hemidactylus_macropholis	9
LRCH1	Nerodia_floridana	5
LRCH1	Pseudelaphe_flavirufa	6
LRCH1	Marisora_unimarginata	8
LRCH1	Imantodes_tenuissimus	6
LRCH1	Latastia_doriai	8
LRCH1	Atractaspis_fallax	12
LRCH1	Acanthocercus_guentherpetersi	19
LRCH1	Ninia_diademata	6
LRCH1	Cordylus_rivae	3
LRCH1	Dasypeltis_abyssina	6
LRCH1	Hydrophis_schistosus	5
LRCH1	Hypnale_hypnale	8
LRCH1	Anolis_lemurinus	14
LRCH1	Micrurus_fulvius	5
LRCH1	Daboia_russelii	6
LRCH1	Aparallactus_lunulatus	5
LRCH1	Thamnophis_saurita	5
LRCH1	Bofa_erlangeri	6
LRCH1	Ninia_sebae	6
LRCH1	Amphiesma_stolatum	5
LRCH1	Basiliscus_vittatus	11
LRCH1	Ophisaurus_attenuatus	14
LRCH1	Bungarus_caeruleus	8
LRCH1	Mesoscincus_schwartzei	9
LRCH1	Bungarus_ceylonicus	8
LRCH1	Tarentola_annularis	7
LRCH1	Boiga_trigonata	5
LRCH1	Oligodon_sublineatus	6
LRCH1	Lycodon_aulicus	8
LRCH1	Ahaetulla_pulverulenta	5
LRCH1	Ahaetulla_nasuta	5
LRCH1	Siphlophis_compressus	7
LRCH1	Fowlea_piscator	5
LRCH1	Fowlea_asperrima	5
LRCH1	Boa_constrictor	8
LRCH1	Dendrelaphis_bifrenalis	6
LRCH1	Kentropyx_calcarata	5
LRCH1	Oligodon_taeniolatus	6
LRCH1	Anolis_sericeus	7
LRCH1	Bothrops_atrox	6
LRCH1	Holcosus_undulatus	8
LRCH1	Anolis_planiceps	14
LRCH1	Ameiva_ameiva	8
LRCH1	Acanthocercus_annectans	17
LRCH1	Corallus_caninus	8
LRCH1	Acanthocercus_atricollis	11
LRCH1	Dendrelaphis_caudolineolatus	6
LRCH1	Geophis_sartorii	6
LRCH1	Hemidactylus_flaviviridis	9
LRCH1	Cerastes_gasperettii	11
LRCH1	Boiga_barnesii	8
LRCH1	Rhinophis_saffragamus	5
LRCH1	Morelia_carinata	6
LRCH1	Sibynophis_subpunctatus	8
LRCH1	Aspidura_guentheri	6
LRCH1	Agkistrodon_piscivorus	6
LRCH1	Corytophanes_hernandesii	8
LRCH1	Cachryx_defensor	12
LRCH1	Crotalus_mitchellii	8
LRCH1	Coniophanes_schmidti	6
LRCH1	Vipera_ammodytes	20
LRCH1	Dendrelaphis_tristis	5
LRCH1	Varanus_macraei	2
LRCH1	Tiliqua_occipitalis	6
LRCH1	Crotalus_aquilus	6
LRCH1	Lycodon_carinatus	5
LRCH1	Boiga_beddomei	8
LRCH1	Trimeresurus_trigonocephalus	5
LRCH1	Tupinambis_teguixin	18
LRCH1	Crotalus_enyo	8
LRCH1	Boiga_ceylonensis	8
LRCH1	Vipera_ursinii	18
LRCH1	Podarcis_lilfordi	16
LRCH1	Podarcis_cretensis	16
LRCH1	Podarcis_pityusensis	16
LRCH1	Podarcis_gaigeae	14
LRCH1	Podarcis_siculus	16
LRCH1	Podarcis_bocagei	15
LRCH1	Vipera_berus	14
LRCH1	Podarcis_melisellensis	14
LRCH1	Podarcis_erhardii	14
LRCH1	Malpolon_monspessulanus	10
LRCH1	Podarcis_filfolensis	16
LRCH1	Natrix_helvetica	10
LRCH1	Hemorrhois_hippocrepis	9
LRCH1	Podarcis_liolepis	14
LRCH1	Podarcis_vaucheri	15
LRCH1	Podarcis_tiliguerta	16
LRCH1	Python_bivittatus	8
LRCH1	Thamnophis_sirtalis	3
LRCH1	Gekko_japonicus	9
LRCH1	Protobothrops_mucrosquamatus	10
LRCH1	Podarcis_muralis	14
LRCH1	Varanus_komodoensis	14
LRCH1	Thamnophis_elegans	12
LRCH1	Lacerta_agilis	12
LRCH1	Sceloporus_undulatus	12
LRCH1	Sphaerodactylus_townsendi	11
LRCH1	Elgaria_multicarinata_webbii	14
LRCH1	Podarcis_raffonei	16
LRCH1	Hemicordylus_capensis	9
LRCH1	Eublepharis_macularius	9
LRCH1	Ahaetulla_prasina	12
LRCH1	Pituophis_catenifer_annectens	8
LRCH1	Pantherophis_guttatus	10
LRCH1	Euleptes_europaea	13
LRCH1	Rhineura_floridana	8
LRCH1	Erythrolamprus_reginae	16
LRCH1	Heteronotia_binoei	15
LRCH1	Tiliqua_scincoides	21
LRCH1	Candoia_aspera	10
LRCH1	Anolis_carolinensis	8
LRCH1	Anolis_sagrei	11
LRCH1	Pogona_vitticeps	11
LRCH1	Notechis_scutatus	10
LRCH1	Pseudonaja_textilis	7
LRCH1	Zootoca_vivipara	19
MAN2B2	Ophiophagus_hannah	
MAN2B2	Crotalus_pyrrhus	
MAN2B2	Crotalus_horridus	
MAN2B2	Paroedura_picta	
MAN2B2	Crotalus_viridis_viridis	
MAN2B2	Protobothrops_flavoviridis	
MAN2B2	Thermophis_baileyi	
MAN2B2	Salvator_merianae	
MAN2B2	Emydocephalus_ijimae	2
MAN2B2	Hydrophis_melanocephalus	
MAN2B2	Laticauda_laticaudata	
MAN2B2	Naja_naja	
MAN2B2	Ptyas_mucosa	
MAN2B2	Pantherophis_obsoletus	
MAN2B2	Aspidoscelis_marmoratus	
MAN2B2	Laticauda_colubrina	2
MAN2B2	Sceloporus_tristichus	1
MAN2B2	Myanophis_thanlyinensis	
MAN2B2	Bothrops_jararaca	
MAN2B2	Chrysopelea_ornata	
MAN2B2	Hydrophis_cyanocinctus	
MAN2B2	Phrynosoma_platyrhinos	
MAN2B2	Calotes_versicolor	
MAN2B2	Shinisaurus_crocodilurus	
MAN2B2	Anilios_bituberculatus	
MAN2B2	Tretioscincus_oriximinensis	
MAN2B2	Calyptommatus_sinebrachiatus	
MAN2B2	Arizona_elegans	
MAN2B2	Diadophis_punctatus_similis	
MAN2B2	Aspidoscelis_tigris_stejnegeri	
MAN2B2	Sceloporus_occidentalis	39
MAN2B2	Charina_bottae	
MAN2B2	Varanus_salvator_macromaculatus	
MAN2B2	Bungarus_multicinctus	
MAN2B2	Phrynocephalus_versicolor	
MAN2B2	Vipera_latastei	
MAN2B2	Daboia_siamensis	
MAN2B2	Crotalus_helleri	
MAN2B2	Psammodynastes_pulverulentus	
MAN2B2	Phrynosoma_blainvillii	
MAN2B2	Plestiodon_gilberti_rubricaudatus	
MAN2B2	Simalia_boeleni	
MAN2B2	Tropidonophis_doriae	
MAN2B2	Morelia_viridis	2
MAN2B2	Imantodes_cenchoa	
MAN2B2	Boaedon_fuliginosus	
MAN2B2	Lerista_edwardsae	
MAN2B2	Anniella_stebbinsi	
MAN2B2	Lepidodactylus_listeri	2
MAN2B2	Phrynocephalus_forsythii	
MAN2B2	Gekko_gecko	1
MAN2B2	Natrix_natrix_natrix	
MAN2B2	Pantherophis_alleghaniensis	
MAN2B2	Cyclura_pinguis	
MAN2B2	Furcifer_pardalis	
MAN2B2	Anolis_apletophallus	
MAN2B2	Masticophis_lateralis	1
MAN2B2	Gambelia_wislizenii	
MAN2B2	Liasis_olivaceus	
MAN2B2	Simalia_tracyae	
MAN2B2	Pseudoxenodon_macrops	2
MAN2B2	Trimeresurus_albolabris	
MAN2B2	Mimophis_mahfalensis	
MAN2B2	Aparallactus_werneri	
MAN2B2	Acrochordus_granulatus	
MAN2B2	Pareas_carinatus	
MAN2B2	Grayia_smithii	
MAN2B2	Calamaria_suluensis	
MAN2B2	Oxyrhabdium_leporinum	1
MAN2B2	Toxicocalamus_goodenoughensis	
MAN2B2	Cerberus_rynchops	
MAN2B2	Stegonotus_admiraltiensis	
MAN2B2	Pseudoxyrhopus_heterurus	
MAN2B2	Hydrophis_major	
MAN2B2	Hydrophis_elegans	
MAN2B2	Urosaurus_nigricauda	
MAN2B2	Bradypodion_ventrale	
MAN2B2	Sibynophis_collaris	
MAN2B2	Intellagama_lesueurii	
MAN2B2	Hydrophis_curtus	
MAN2B2	Hydrophis_ornatus	
MAN2B2	Pantherophis_vulpinus	
MAN2B2	Phrynocephalus_guinanensis	
MAN2B2	Coluber_constrictor_foxii	
MAN2B2	Rhabdophis_nuchalis	2
MAN2B2	Crotalus_adamanteus	
MAN2B2	Correlophus_ciliatus	
MAN2B2	Aipysurus_laevis	
MAN2B2	Laudakia_wui	
MAN2B2	Leptophis_mexicanus	
