Gene_name	Species_name	GC_Stretch
MAN2B2	Platichthys_flesus	3.96385542168675
MAN2B2	Antechinus_flavipes	3.62424242424242
MAN2B2	Epinephelus_moara	3.76875
MAN2B2	Hemiscyllium_ocellatum	3.67226890756303
MAN2B2	Galeopterus_variegatus	4.28979591836735
MAN2B2	Canis_lupus_dingo	4
MAN2B2	Acanthopagrus_latus	3.91052631578947
MAN2B2	Pterocles_gutturalis	3.36046511627907
MAN2B2	Gymnogyps_californianus	3.32291666666667
MAN2B2	Polypterus_senegalus	3.32183908045977
MAN2B2	Mus_pahari	4.02100840336134
MAN2B2	Piliocolobus_tephrosceles	4.14925373134328
MAN2B2	Cottoperca_gobio	3.97515527950311
MAN2B2	Poecilia_formosa	4.015
MAN2B2	Catharus_ustulatus	3.50892857142857
MAN2B2	Macaca_nemestrina	4.19318181818182
MAN2B2	Xiphophorus_hellerii	3.97512437810945
MAN2B2	Toxotes_jaculatrix	3.60264900662252
MAN2B2	Miniopterus_natalensis	4.06451612903226
MAN2B2	Microtus_ochrogaster	3.99528301886792
MAN2B2	Carcharodon_carcharias	3.51127819548872
MAN2B2	Hemibagrus_wyckioides	3.43220338983051
MAN2B2	Falco_biarmicus	3.57
MAN2B2	Ictalurus_punctatus	3.51587301587302
MAN2B2	Cynocephalus_volans	4.2479674796748
MAN2B2	Micropterus_dolomieu	3.74
MAN2B2	Chrysemys_picta_bellii	3.51851851851852
MAN2B2	Colius_striatus	3.44086021505376
MAN2B2	Ictalurus_furcatus	3.5
MAN2B2	Mandrillus_leucophaeus	4.29707112970711
MAN2B2	Agelaius_phoeniceus	3.55357142857143
MAN2B2	Geotrypetes_seraphini	3.59803921568627
MAN2B2	Patagioenas_fasciata	4
MAN2B2	Pseudophryne_corroboree	3.78832116788321
MAN2B2	Phodopus_roborovskii	4
MAN2B2	Macaca_thibetana_thibetana	4.2625
MAN2B2	Dicentrarchus_labrax	3.74251497005988
MAN2B2	Pseudopipra_pipra	3.68686868686869
MAN2B2	Channa_argus	3.5327868852459
MAN2B2	Sturnira_hondurensis	4.51239669421488
MAN2B2	Betta_splendens	4.13953488372093
MAN2B2	Myripristis_murdjan	3.97790055248619
MAN2B2	Chamaea_fasciata	3.55445544554455
MAN2B2	Callorhinus_ursinus	4.0414201183432
MAN2B2	Phasianus_colchicus	3.95454545454545
MAN2B2	Engraulis_encrasicolus	3.95108695652174
MAN2B2	Salvelinus_namaycush	3.80116959064327
MAN2B2	Brachyistius_frenatus	4.2085308056872
MAN2B2	Tauraco_erythrolophus	3.31818181818182
MAN2B2	Artibeus_jamaicensis	4.56275303643725
MAN2B2	Eumetopias_jubatus	4
MAN2B2	Maylandia_zebra	3.61627906976744
MAN2B2	Anguilla_rostrata	4.12019230769231
MAN2B2	Prinia_subflava	3.59663865546218
MAN2B2	Equus_przewalskii	4.31004366812227
MAN2B2	Trichomycterus_rosablanca	3.56435643564356
MAN2B2	Megalobrama_amblycephala	3.632
MAN2B2	Chionomys_nivalis	3.9906976744186
MAN2B2	Falco_peregrinus	3.56
MAN2B2	Zonotrichia_albicollis	3.53982300884956
MAN2B2	Oryctolagus_cuniculus	5.09615384615385
MAN2B2	Cyrtonyx_montezumae	4.00943396226415
MAN2B2	Lonchura_striata	3.59259259259259
MAN2B2	Neopelma_chrysocephalum	3.60194174757282
MAN2B2	Onychomys_torridus	4.14150943396226
MAN2B2	Octodon_degus	4.2406015037594
MAN2B2	Phycodurus_eques	4.04830917874396
MAN2B2	Lontra_canadensis	3.93364928909953
MAN2B2	Desmodus_rotundus	4.41276595744681
MAN2B2	Hirundo_rustica	3.62962962962963
MAN2B2	Grammomys_surdaster	4.01869158878505
MAN2B2	Labeo_rohita	3.63025210084034
MAN2B2	Boleophthalmus_pectinirostris	3.45714285714286
MAN2B2	Limanda_limanda	4.01197604790419
MAN2B2	Nerophis_ophidion	3.87005649717514
MAN2B2	Monopterus_albus	3.59722222222222
MAN2B2	Centropristis_striata	4.06172839506173
MAN2B2	Chinchilla_lanigera	4.55636363636364
MAN2B2	Conger_conger	4.02643171806167
MAN2B2	Simochromis_diagramma	3.67441860465116
MAN2B2	Corvus_cornix_cornix	3.6605504587156
MAN2B2	Takifugu_rubripes	3.95135135135135
MAN2B2	Labrus_bergylta	3.6474358974359
MAN2B2	Antennarius_striatus	4.02873563218391
MAN2B2	Macaca_mulatta	4.25523012552301
MAN2B2	Melanerpes_formicivorus	3.62745098039216
MAN2B2	Peromyscus_eremicus	4.14485981308411
MAN2B2	Mugil_cephalus	3.72666666666667
MAN2B2	Latimeria_chalumnae	3.47058823529412
MAN2B2	Nannospalax_galili	4.00917431192661
MAN2B2	Oxyura_jamaicensis	4.02564102564103
MAN2B2	Pogoniulus_pusillus	3.44736842105263
MAN2B2	Rissa_tridactyla	3.86842105263158
MAN2B2	Acipenser_ruthenus	3.54477611940298
MAN2B2	Protopterus_annectens	3.47560975609756
MAN2B2	Pseudochaenichthys_georgianus	3.87078651685393
MAN2B2	Ceratotherium_simum_simum	4.3859649122807
MAN2B2	Egretta_garzetta	3.31395348837209
MAN2B2	Scleropages_formosus	4.09452736318408
MAN2B2	Macaca_fascicularis	4.26294820717131
MAN2B2	Entelurus_aequoreus	3.86363636363636
MAN2B2	Hippoglossus_stenolepis	3.79754601226994
MAN2B2	Apteryx_mantelli	3.80208333333333
MAN2B2	Bison_bison_bison	4.12019230769231
MAN2B2	Etheostoma_cragini	3.67320261437908
MAN2B2	Brachionichthys_hirsutus	4.1139896373057
MAN2B2	Molothrus_ater	3.55357142857143
MAN2B2	Brienomyrus_brachyistius	3.91803278688525
MAN2B2	Ficedula_albicollis	3.31683168316832
MAN2B2	Lampris_incognitus	3.8695652173913
MAN2B2	Zonotrichia_leucophrys_gambelii	3.53982300884956
MAN2B2	Doryrhamphus_excisus	3.93491124260355
MAN2B2	Trachypithecus_francoisi	4.22821576763485
MAN2B2	Pyrgilauda_ruficollis	3.48623853211009
MAN2B2	Eleutherodactylus_coqui	3.6078431372549
MAN2B2	Scomber_japonicus	3.75167785234899
MAN2B2	Falco_rusticolus	3.58585858585859
MAN2B2	Sinocyclocheilus_anshuiensis	3.71794871794872
MAN2B2	Pan_paniscus	4.29924242424242
MAN2B2	Sylvia_atricapilla	3.50943396226415
MAN2B2	Loxodonta_africana	4.33596837944664
MAN2B2	Pangasianodon_hypophthalmus	3.57851239669421
MAN2B2	Morone_saxatilis	3.70731707317073
MAN2B2	Gambusia_affinis	3.99489795918367
MAN2B2	Nanorana_parkeri	3.58095238095238
MAN2B2	Pelecanus_crispus	3.34831460674157
MAN2B2	Ornithorhynchus_anatinus	4.40816326530612
MAN2B2	Dryobates_pubescens	3.61855670103093
MAN2B2	Strigops_habroptila	3.55045871559633
MAN2B2	Phyllopteryx_taeniolatus	4.05263157894737
MAN2B2	Mobula_hypostoma	3.57017543859649
MAN2B2	Gracilinanus_agilis	3.81764705882353
MAN2B2	Chroicocephalus_ridibundus	3.90434782608696
MAN2B2	Neolamprologus_brichardi	3.62048192771084
MAN2B2	Myxocyprinus_asiaticus	3.55652173913043
MAN2B2	Cyprinodon_tularosa	3.86187845303867
MAN2B2	Microcaecilia_unicolor	3.57142857142857
MAN2B2	Myotis_brandtii	4.45689655172414
MAN2B2	Corapipo_altera	3.67708333333333
MAN2B2	Numida_meleagris	3.54347826086957
MAN2B2	Trachemys_scripta_elegans	3.55045871559633
MAN2B2	Nothobranchius_furzeri	3.80769230769231
MAN2B2	Sapajus_apella	4.32905982905983
MAN2B2	Pelmatolapia_mariae	3.60119047619048
MAN2B2	Papio_anubis	4.25726141078838
MAN2B2	Anoplopoma_fimbria	3.76923076923077
MAN2B2	Tachyglossus_aculeatus	4.21904761904762
MAN2B2	Sander_lucioperca	3.57615894039735
MAN2B2	Corvus_brachyrhynchos	3.36458333333333
MAN2B2	Hylobates_moloch	4.28691983122363
MAN2B2	Acanthochromis_polyacanthus	3.63924050632911
MAN2B2	Gymnodraco_acuticeps	3.83707865168539
MAN2B2	Empidonax_traillii	3.69902912621359
MAN2B2	Arvicola_amphibius	3.92760180995475
MAN2B2	Charadrius_vociferus	3.30927835051546
MAN2B2	Eulemur_rufifrons	4.49180327868852
MAN2B2	Mirounga_angustirostris	4.1353711790393
MAN2B2	Sorex_fumeus	4.10416666666667
MAN2B2	Arvicanthis_niloticus	4.05607476635514
MAN2B2	Neopsephotus_bourkii	3.48598130841122
MAN2B2	Dipodomys_ordii	4.61678832116788
MAN2B2	Ochotona_curzoniae	4.51464435146443
MAN2B2	Microcebus_murinus	4.4089219330855
MAN2B2	Cyprinus_carpio	3.61764705882353
MAN2B2	Rattus_rattus	4.00956937799043
MAN2B2	Nipponia_nippon	3.37634408602151
MAN2B2	Mus_musculus	4.00865800865801
MAN2B2	Alosa_alosa	3.57534246575342
MAN2B2	Poecilia_reticulata	3.94581280788177
MAN2B2	Lathamus_discolor	3.9
MAN2B2	Thunnus_thynnus	3.72151898734177
MATK	Mandrillus_leucophaeus	4.66438356164384
MATK	Dromiciops_gliroides	4.01041666666667
MATK	Carassius_gibelio	3.92771084337349
MATK	Delphinapterus_leucas	4.54494382022472
MATK	Ursus_americanus	4.87155963302752
MATK	Meleagris_gallopavo	4.27522935779816
MATK	Sphaeramia_orbicularis	3.73846153846154
MATK	Micropterus_dolomieu	3.7
MATK	Globicephala_melas	4.58064516129032
MATK	Nyctibius_grandis	4.42452830188679
MATK	Odobenus_rosmarus_divergens	4.76923076923077
MATK	Antrostomus_carolinensis	4.0873786407767
MATK	Larimichthys_crocea	3.81967213114754
MATK	Cebus_imitator	4.70161290322581
MATK	Aphelocoma_coerulescens	4.22222222222222
MATK	Mauremys_mutica	4.17204301075269
MATK	Amia_calva	4.22
MATK	Haliaeetus_leucocephalus	4.1747572815534
MATK	Solea_senegalensis	3.44444444444444
MATK	Monodelphis_domestica	3.9468085106383
MATK	Seriola_dumerili	3.59701492537313
MATK	Orycteropus_afer_afer	4.63636363636364
MATK	Falco_biarmicus	4.13432835820895
MATK	Semicossyphus_pulcher	3.62857142857143
MATK	Vulpes_lagopus	4.85593220338983
MATK	Gorilla_gorilla_gorilla	4.6198347107438
MATK	Doryrhamphus_excisus	3.94252873563218
MATK	Microcebus_murinus	5.0859375
MATK	Gopherus_flavomarginatus	4.1063829787234
MATK	Bufo_bufo	3.25531914893617
MATK	Dromaius_novaehollandiae	4.16304347826087
MATK	Protopterus_annectens	3.46
MATK	Ursus_maritimus	4.84892086330935
MATK	Rhinatrema_bivittatum	3.94047619047619
MATK	Tyto_alba	4.30927835051546
MATK	Solea_solea	3.47169811320755
MATK	Delphinus_delphis	4.83636363636364
MATK	Hippocampus_comes	4.04651162790698
MATK	Prinia_subflava	4
MATK	Ursus_arctos	4.88636363636364
MATK	Callithrix_jacchus	4.65217391304348
MATK	Danio_rerio	3.66666666666667
MATK	Sparus_aurata	3.71621621621622
MATK	Microcaecilia_unicolor	3.89393939393939
MATK	Cyprinus_carpio	3.89887640449438
MATK	Rattus_norvegicus	4.05405405405405
MATK	Harpia_harpyja	4.36
MATK	Haplochromis_burtoni	3.59210526315789
MATK	Phacochoerus_africanus	4.46086956521739
MATK	Apus_apus	4.23655913978495
MATK	Neofelis_nebulosa	4.99122807017544
MATK	Pseudophryne_corroboree	3.51923076923077
MATK	Arvicanthis_niloticus	4.05426356589147
MATK	Phodopus_roborovskii	3.9537037037037
MATK	Oreochromis_niloticus	3.58108108108108
MATK	Artibeus_jamaicensis	4.42574257425743
MATK	Scatophagus_argus	3.91044776119403
MATK	Paralichthys_olivaceus	3.79365079365079
MATK	Anguilla_rostrata	3.8494623655914
MATK	Canis_lupus_familiaris	4.94210526315789
MATK	Ctenopharyngodon_idella	3.93670886075949
MATK	Brachyistius_frenatus	3.66666666666667
MATK	Takifugu_flavidus	3.82258064516129
MATK	Saimiri_boliviensis	4.77037037037037
MATK	Mastomys_coucha	4.125
MATK	Pelodiscus_sinensis	4.26666666666667
MATK	Phyllostomus_discolor	4.27722772277228
MATK	Pteropus_alecto	4.68468468468468
MATK	Labrus_mixtus	3.75409836065574
MATK	Anas_platyrhynchos	4.35576923076923
MATK	Pteronotus_mesoamericanus	4.28301886792453
MATK	Callorhinchus_milii	4.02597402597403
MATK	Hypanus_sabinus	3.56603773584906
MATK	Molossus_molossus	4.23762376237624
MATK	Bubalus_bubalis	4.64102564102564
MATK	Terrapene_triunguis	4.34782608695652
MATK	Eleginops_maclovinus	4.01136363636364
MATK	Accipiter_gentilis	4.24752475247525
MATK	Prionailurus_bengalensis	4.8859649122807
MATK	Takifugu_rubripes	3.81967213114754
MATK	Ictalurus_furcatus	3.68852459016393
MATK	Grus_americana	4.33333333333333
MATK	Calidris_pugnax	4.32038834951456
MATK	Pipistrellus_kuhlii	4.74242424242424
MATK	Camarhynchus_parvulus	4.48421052631579
MATK	Propithecus_coquereli	4.86046511627907
MATK	Tursiops_truncatus	4.752
MATK	Amphiprion_ocellaris	3.71428571428571
MATK	Alligator_mississippiensis	4.21176470588235
MATK	Periophthalmus_magnuspinnatus	3.77966101694915
MATK	Astatotilapia_calliptera	3.64473684210526
MATK	Nipponia_nippon	4.64948453608247
MATK	Pangasianodon_hypophthalmus	3.53968253968254
MATK	Neoarius_graeffei	3.64285714285714
MATK	Nothobranchius_furzeri	3.9344262295082
MATK	Phascolarctos_cinereus	3.86516853932584
MATK	Austrofundulus_limnaeus	3.93055555555556
MATK	Stegastes_partitus	4.17441860465116
MATK	Castor_canadensis	4.5
MATK	Desmodus_rotundus	4.31067961165049
MATK	Apteryx_mantelli	4.17647058823529
MATK	Neopsephotus_bourkii	4.375
MATK	Pelobates_fuscus	3.74193548387097
MATK	Nycticebus_coucang	4.42477876106195
MATK	Tympanuchus_pallidicinctus	4.71276595744681
MATK	Pan_troglodytes	4.5609756097561
MATK	Suncus_etruscus	4.91666666666667
MATK	Sapajus_apella	4.53398058252427
MATK	Clinocottus_analis	3.92307692307692
MATK	Girardinichthys_multiradiatus	3.87301587301587
MATK	Phoca_vitulina	4.85384615384615
MATK	Epinephelus_moara	3.81333333333333
MATK	Ovis_canadensis	4.52892561983471
MATK	Sus_scrofa	4.45689655172414
MATK	Chelmon_rostratus	3.84507042253521
MATK	Xiphophorus_hellerii	3.85714285714286
MATK	Cercocebus_atys	4.64102564102564
MATK	Lipotes_vexillifer	4.61157024793388
MATK	Erpetoichthys_calabaricus	3.66101694915254
MATK	Corapipo_altera	4.26415094339623
MATK	Chanos_chanos	4.21621621621622
MATK	Onychostoma_macrolepis	3.75308641975309
MATK	Lagenorhynchus_obliquidens	4.58940397350993
MATK	Myripristis_murdjan	3.80722891566265
MATK	Rhinopithecus_bieti	4.73333333333333
MATK	Mesocricetus_auratus	4.16949152542373
MATK	Paramormyrops_kingsleyae	3.94897959183673
MATK	Pungitius_pungitius	4.19191919191919
MATK	Sinocyclocheilus_anshuiensis	3.77272727272727
MATK	Hirundo_rustica	4.04098360655738
MATK	Sylvia_atricapilla	4.08602150537634
MATK	Scomber_japonicus	3.734375
MATK	Hypomesus_transpacificus	4.13684210526316
MATK	Conger_conger	4.12844036697248
MATK	Ammospiza_nelsoni	4.46875
MATK	Danio_aesculapii	3.640625
MATK	Embiotoca_jacksoni	3.66666666666667
MATK	Salarias_fasciatus	4.03076923076923
MATK	Saccopteryx_leptura	4.35779816513761
MATK	Xiphias_gladius	3.68253968253968
MATK	Epinephelus_fuscoguttatus	3.79220779220779
MATK	Brienomyrus_brachyistius	4.04210526315789
MATK	Dipodomys_spectabilis	4.86725663716814
MATK	Ochotona_princeps	5.17699115044248
MATK	Oryzias_latipes	4.06896551724138
MATK	Lates_calcarifer	3.52238805970149
MATK	Pimephales_promelas	4.02222222222222
MATK	Chelonoidis_abingdonii	3.91578947368421
MATK	Sciurus_carolinensis	4.72916666666667
MATK	Mustela_lutreola	4.88333333333333
MATK	Cariama_cristata	4.33009708737864
MATK	Oreochromis_aureus	3.58108108108108
MATK	Leopardus_geoffroyi	4.93103448275862
MATK	Elephas_maximus_indicus	5.03205128205128
MATK	Lonchura_striata	4.32
MATK	Papio_anubis	4.77777777777778
MATK	Carcharodon_carcharias	3.47272727272727
MATK	Cervus_canadensis	4.63247863247863
MATK	Tupaia_chinensis	5.11111111111111
MATK	Latimeria_chalumnae	3.65151515151515
MATK	Bos_javanicus	4.68103448275862
MATK	Melopsittacus_undulatus	4.31460674157303
MATK	Macaca_thibetana_thibetana	4.62809917355372
MATK	Myotis_lucifugus	4.4
MATK	Nematolebias_whitei	3.74285714285714
MATK	Thunnus_thynnus	3.8
MATK	Pseudorasbora_parva	4.13253012048193
MATK	Colossoma_macropomum	3.73417721518987
MATK	Syngnathus_scovelli	3.98795180722892
MATK	Eptesicus_fuscus	4.5377358490566
MATK	Psammomys_obesus	4.54545454545455
MATK	Dasypus_novemcinctus	5.45689655172414
MATK	Manacus_vitellinus	4.3921568627451
MATK	Phyllostomus_hastatus	4.37
MATK	Maylandia_zebra	3.61333333333333
MATK	Prionailurus_viverrinus	4.85470085470085
MATK	Pelmatolapia_mariae	3.65277777777778
MATK	Ambystoma_mexicanum	3.64102564102564
MATK	Calypte_anna	3.95454545454545
MATK	Hemibagrus_wyckioides	3.55172413793103
MATK	Bombina_bombina	3.6140350877193
MATK	Pezoporus_flaviventris	4.13725490196078
MATK	Cottoperca_gobio	4.19512195121951
MATK	Poecile_atricapillus	4.0625
MATK	Anarrhichthys_ocellatus	3.97222222222222
MATK	Hippopotamus_amphibius_kiboko	4.875
MATK	Chanodichthys_erythropterus	3.84810126582278
MATK	Rissa_tridactyla	4.50505050505051
MATK	Carassius_carassius	3.83908045977011
MATK	Cygnus_atratus	4.34653465346535
MATK	Peromyscus_maniculatus_bairdii	4.48965517241379
MATK	Trematomus_bernacchii	4.0379746835443
MATK	Lepisosteus_oculatus	4.41414141414141
MATK	Pogoniulus_pusillus	4.27551020408163
MATK	Cheilinus_undulatus	3.58208955223881
MATK	Camelus_dromedarius	4.69724770642202
MATK	Morone_saxatilis	3.80882352941176
MATK	Equus_quagga	5.26356589147287
MATK	Gavia_stellata	4.47
MATK	Corvus_cornix_cornix	4.1047619047619
MATK	Odocoileus_virginianus	4.4957264957265
MATK	Gallus_gallus	4.57425742574257
MATK	Salvelinus_namaycush	3.9375
MATK	Nyctereutes_procyonoides	4.88990825688073
MATK	Poecilia_reticulata	3.98591549295775
MATK	Cebidichthys_violaceus	3.82608695652174
MATK	Myiozetetes_cayanensis	4.27027027027027
MATK	Pteropus_vampyrus	4.6
MATK	Balaenoptera_musculus	4.78571428571429
MATK	Mobula_hypostoma	3.77586206896552
MATK	Entelurus_aequoreus	4.11363636363636
MATK	Empidonax_traillii	4.27777777777778
MATK	Caretta_caretta	4.41379310344828
MATK	Mustela_putorius_furo	4.83471074380165
MATK	Pleuronectes_platessa	3.76829268292683
MATK	Scomber_scombrus	3.7
MATK	Eurypyga_helias	4.03
MATK	Panthera_onca	5.0353982300885
MATK	Callorhinus_ursinus	4.96503496503496
MATK	Cyanistes_caeruleus	4.05154639175258
MATK	Lutra_lutra	4.85470085470085
MATK	Mustela_nigripes	4.825
MATK	Phocoena_phocoena	4.57377049180328
MATK	Macaca_nemestrina	4.5655737704918
MATK	Numida_meleagris	4.54455445544554
MATK	Colobus_angolensis_palliatus	4.75423728813559
MATK	Felis_catus	4.94782608695652
MATK	Charadrius_vociferus	4.22105263157895
MATK	Dermochelys_coriacea	4.35365853658537
MATK	Leptonychotes_weddellii	5.1
MATK	Cricetulus_griseus	3.92523364485981
MATK	Parus_major	4.15789473684211
MATK	Manacus_candei	4.47474747474747
MATK	Vidua_macroura	4.21782178217822
MATK	Myotis_yumanensis	4.47826086956522
MATK	Salvelinus_fontinalis	3.89285714285714
MATK	Cyprinodon_tularosa	3.76923076923077
MATK	Oncorhynchus_gorbuscha	3.88607594936709
MATK	Orcinus_orca	4.70634920634921
MATK	Limanda_limanda	3.73333333333333
MATK	Stegostoma_tigrinum	3.41509433962264
MATK	Condylura_cristata	4.70731707317073
MATK	Mirounga_leonina	4.82352941176471
MATK	Eumetopias_jubatus	4.96503496503496
MATK	Rhinopithecus_roxellana	4.73333333333333
MATK	Cinclus_cinclus	4.13131313131313
MATK	Leptosomus_discolor	4.33333333333333
MATK	Alexandromys_fortis	4.09883720930233
MATK	Falco_naumanni	4.07920792079208
MATK	Macaca_mulatta	4.60833333333333
MATK	Antechinus_flavipes	3.94047619047619
MATK	Acomys_russatus	4.15909090909091
MATK	Peromyscus_eremicus	4.49624060150376
MATK	Neolamprologus_brichardi	3.68888888888889
MATK	Alosa_alosa	3.80821917808219
MATK	Hippoglossus_stenolepis	3.83098591549296
MATK	Astyanax_mexicanus	3.66197183098592
MATK	Crocodylus_porosus	4.24137931034483
MATK	Coturnix_japonica	4.19387755102041
MATK	Myotis_brandtii	4.19642857142857
MATK	Ochotona_curzoniae	5.07627118644068
MATK	Serinus_canaria	4.33333333333333
MATK	Oryzias_melastigma	3.96
MATK	Manis_pentadactyla	4.45378151260504
MATK	Melozone_crissalis	4.52083333333333
MATK	Emys_orbicularis	4.31521739130435
MATK	Pygocentrus_nattereri	3.71052631578947
MATK	Xiphophorus_maculatus	3.85714285714286
MATK	Zonotrichia_albicollis	4.36734693877551
MATK	Echinops_telfairi	4.88617886178862
MATK	Clarias_gariepinus	3.57142857142857
MATK	Miniopterus_natalensis	4.18811881188119
MATK	Sturnus_vulgaris	4.09345794392523
MATK	Gasterosteus_aculeatus	4.11392405063291
MATK	Poecilia_formosa	4.04166666666667
MATK	Octodon_degus	4.57627118644068
MATK	Anas_acuta	4.3960396039604
MATK	Eschrichtius_robustus	4.72566371681416
MATK	Ficedula_albicollis	4.31067961165049
MATK	Pezoporus_occidentalis	4.19387755102041
MATK	Centropristis_striata	3.93846153846154
MATK	Corvus_moneduloides	4.10576923076923
MATK	Heterocephalus_glaber	5.23387096774194
MATK	Heterodontus_francisci	3.40322580645161
MATK	Hylobates_moloch	4.61666666666667
MATK	Trichosurus_vulpecula	3.89795918367347
MATK	Poecilia_mexicana	3.97222222222222
MATK	Cyprinodon_variegatus	3.72727272727273
MATK	Jaculus_jaculus	4.28225806451613
MATK	Leucoraja_erinaceus	3.90769230769231
MATK	Lagopus_muta	4.67708333333333
MATK	Equus_przewalskii	5.28571428571429
MATK	Phyllopteryx_taeniolatus	3.68918918918919
MATK	Labrus_bergylta	3.83050847457627
MATK	Erinaceus_europaeus	5.02185792349727
MATK	Mus_caroli	4.10526315789474
MATK	Camelus_ferus	4.71296296296296
MATK	Sorex_araneus	5.35537190082645
MATK	Chrysemys_picta_bellii	4.3936170212766
MATK	Chamaea_fasciata	4.08080808080808
MATK	Oryx_dammah	4.65
MATK	Amblyraja_radiata	3.87692307692308
MATK	Electrophorus_electricus	3.88571428571429
MATK	Malaclemys_terrapin_pileata	4.37777777777778
MATK	Tachysurus_vachellii	3.44642857142857
MATK	Ictalurus_punctatus	3.70967741935484
MATK	Saccopteryx_bilineata	4.33636363636364
MATK	Osmerus_mordax	3.88297872340426
MATK	Dicentrarchus_labrax	3.85074626865672
MATK	Lampris_incognitus	3.89473684210526
MATK	Patagioenas_fasciata	4.21296296296296
MATK	Canis_lupus_dingo	4.93162393162393
MATK	Xenopus_tropicalis	3.62
MATK	Lemur_catta	4.984
MATK	Nannospalax_galili	4.19444444444444
MATK	Lathamus_discolor	4.26881720430108
MATK	Puma_yagouaroundi	5.01526717557252
MATK	Hoplias_malabaricus	3.42372881355932
MATK	Sturnira_hondurensis	4.43434343434343
MATK	Balaenoptera_acutorostrata	4.78899082568807
MATK	Enhydra_lutris_kenyoni	4.97222222222222
MATK	Simochromis_diagramma	3.60526315789474
MATK	Syngnathus_typhle	3.89655172413793
MATK	Clupea_harengus	3.63380281690141
MATK	Columba_livia	4.1
MATK	Etheostoma_spectabile	3.82539682539683
MATK	Vombatus_ursinus	3.9438202247191
MATK	Suricata_suricatta	5.09565217391304
MATK	Scyliorhinus_canicula	3.63636363636364
MATK	Heptranchias_perlo	3.67796610169492
MATK	Xiphophorus_couchianus	3.8695652173913
MATK	Triplophysa_rosa	4.01282051282051
MATK	Dryobates_pubescens	4.18627450980392
MATK	Chaetura_pelagica	4.35789473684211
MATK	Rousettus_aegyptiacus	4.65819209039548
MATK	Choloepus_didactylus	4.80769230769231
MATK	Mugil_cephalus	3.65384615384615
MATK	Halichoerus_grypus	4.80314960629921
MATK	Vulpes_vulpes	4.93636363636364
MATK	Rhinolophus_ferrumequinum	4.60576923076923
MATK	Pseudochaenichthys_georgianus	4.16216216216216
MATK	Alligator_sinensis	4.01176470588235
MATK	Toxotes_jaculatrix	3.78125
MATK	Panthera_uncia	5.03030303030303
MATK	Cyclopterus_lumpus	3.97222222222222
MATK	Phaethon_lepturus	4.25
MATK	Cololabis_saira	3.77272727272727
MATK	Bison_bison_bison	4.46902654867257
MATK	Emydura_macquarii_macquarii	4.07881773399015
MATK	Neogale_vison	4.90082644628099
MATK	Corvus_hawaiiensis	4.08571428571429
MATK	Chlorocebus_sabaeus	4.4375
MATK	Ovis_aries	4.48780487804878
MATK	Petaurus_breviceps_papuanus	3.87912087912088
MATK	Hippoglossus_hippoglossus	3.84285714285714
MATK	Mirounga_angustirostris	5.14173228346457
MATK	Hemiscyllium_ocellatum	3.46428571428571
MATK	Notolabrus_celidotus	3.85714285714286
MATK	Acanthopagrus_latus	3.82142857142857
MATK	Perognathus_longimembris_pacificus	4.48461538461538
MATK	Symphalangus_syndactylus	4.51239669421488
MATK	Polypterus_senegalus	3.62295081967213
MATK	Puntigrus_tetrazona	3.8659793814433
MATK	Salmo_trutta	3.9625
MATK	Egretta_garzetta	4.48039215686275
MATK	Tachysurus_fulvidraco	3.44444444444444
MATK	Ictidomys_tridecemlineatus	4.792
MATK	Haliaeetus_albicilla	4.2156862745098
MATK	Spea_bombifrons	3.74576271186441
MATK	Elephantulus_edwardii	4.328
MATK	Capra_hircus	4.49586776859504
MATK	Archocentrus_centrarchus	3.61428571428571
MATK	Panthera_pardus	5.0353982300885
MATK	Kryptolebias_marmoratus	3.96385542168675
MATK	Lepidothrix_coronata	4.34905660377358
MATK	Panthera_leo	5.0353982300885
MATK	Meriones_unguiculatus	4.49180327868852
MATK	Melanerpes_formicivorus	4.13131313131313
MATK	Aptenodytes_forsteri	4.38532110091743
MATK	Seriola_lalandi_dorsalis	3.60606060606061
MATK	Nanorana_parkeri	3.4
MATK	Sardina_pilchardus	3.87671232876712
MATK	Engraulis_encrasicolus	3.81944444444444
MATK	Pipra_filicauda	4.22222222222222
MATK	Osmerus_eperlanus	3.89130434782609
MATK	Syngnathus_acus	3.95180722891566
MATK	Falco_peregrinus	4.17293233082707
MATK	Oenanthe_melanoleuca	4.19230769230769
MATK	Platichthys_flesus	3.82894736842105
MATK	Gavialis_gangeticus	4.15909090909091
MATK	Siniperca_chuatsi	3.86567164179104
MATK	Centrocercus_urophasianus	4.66666666666667
MATK	Balaenoptera_ricei	4.69047619047619
MATK	Phocoena_sinus	4.47096774193548
MATK	Struthio_camelus	4.01123595505618
MATK	Myotis_daubentonii	4.69642857142857
MATK	Ceratotherium_simum_simum	5.22321428571429
MATK	Zonotrichia_leucophrys_gambelii	4.42708333333333
MATK	Etheostoma_cragini	3.82539682539683
MATK	Marmota_marmota_marmota	5.05128205128205
MATK	Sarcophilus_harrisii	3.92771084337349
MATK	Cavia_porcellus	5.17241379310345
MATK	Anomalospiza_imberbis	4.27551020408163
MATK	Geospiza_fortis	4.44791666666667
MATK	Cuculus_canorus	4.03030303030303
MATK	Trachypithecus_francoisi	4.54304635761589
MATK	Megalops_cyprinoides	3.75280898876404
MATK	Alosa_sapidissima	3.81944444444444
MATK	Misgurnus_anguillicaudatus	3.83582089552239
