Gene_name	Species_name	GC_content
SIAH3	Loxodonta_africana	63.94
SIAH3	Suncus_etruscus	57.89
SIAH3	Ictidomys_tridecemlineatus	60.05
SIAH3	Molothrus_ater	58.40
SIAH3	Harpia_harpyja	56.75
SIAH3	Ursus_americanus	61.92
SIAH3	Bubalus_kerabau	63.85
SIAH3	Struthio_camelus	54.96
SIAH3	Pelodiscus_sinensis	48.66
SIAH3	Balaenoptera_ricei	64.93
SIAH3	Numida_meleagris	54.82
SIAH3	Orcinus_orca	66.80
SIAH3	Egretta_garzetta	56.47
SIAH3	Vicugna_pacos	61.19
SIAH3	Corapipo_altera	54.66
SIAH3	Phodopus_roborovskii	59.43
SIAH3	Mesocricetus_auratus	59.55
SIAH3	Taeniopygia_guttata	57.16
SIAH3	Sylvia_atricapilla	57.44
SIAH3	Mus_pahari	58.02
SIAH3	Melopsittacus_undulatus	53.44
SIAH3	Cebus_imitator	61.79
SIAH3	Falco_biarmicus	54.68
SIAH3	Phoca_vitulina	62.17
SIAH3	Erinaceus_europaeus	64.51
SIAH3	Peromyscus_californicus_insignis	60.17
SIAH3	Dipodomys_merriami	59.02
SIAH3	Haemorhous_mexicanus	59.13
SIAH3	Octodon_degus	58.80
SIAH3	Monodelphis_domestica	56.37
SIAH3	Mustela_putorius_furo	62.55
SIAH3	Leptonychotes_weddellii	63.29
SIAH3	Mesitornis_unicolor	56.34
SIAH3	Nomascus_leucogenys	59.60
SIAH3	Aythya_fuligula	60.19
SIAH3	Xenopus_tropicalis	44.95
SIAH3	Peromyscus_eremicus	59.68
SIAH3	Pipistrellus_kuhlii	66.42
SIAH3	Panthera_uncia	63.92
SIAH3	Capra_hircus	65.20
SIAH3	Eleutherodactylus_coqui	44.72
SIAH3	Emys_orbicularis	49.72
SIAH3	Eptesicus_fuscus	64.79
SIAH3	Vidua_chalybeata	57.02
SIAH3	Cercocebus_atys	59.40
SIAH3	Hippopotamus_amphibius_kiboko	65.42
SIAH3	Oxyura_jamaicensis	59.16
SIAH3	Trachypithecus_francoisi	59.01
SIAH3	Lonchura_striata	59.15
SIAH3	Crocodylus_porosus	47.93
SIAH3	Canis_lupus_familiaris	60.55
SIAH3	Papio_anubis	58.98
SIAH3	Odobenus_rosmarus_divergens	61.42
SIAH3	Chionomys_nivalis	58.68
SIAH3	Elephas_maximus_indicus	62.67
SIAH3	Diceros_bicornis_minor	61.30
SIAH3	Accipiter_gentilis	57.58
SIAH3	Anas_platyrhynchos	59.84
SIAH3	Nycticebus_coucang	61.17
SIAH3	Mus_caroli	57.46
SIAH3	Oryx_dammah	65.32
SIAH3	Monodon_monoceros	64.68
SIAH3	Acinonyx_jubatus	64.42
SIAH3	Malaclemys_terrapin_pileata	49.45
SIAH3	Zonotrichia_albicollis	58.40
SIAH3	Marmota_flaviventris	59.93
SIAH3	Phyllostomus_hastatus	54.93
SIAH3	Lagopus_leucura	55.23
SIAH3	Peromyscus_maniculatus_bairdii	60.55
SIAH3	Protopterus_annectens	44.07
SIAH3	Piliocolobus_tephrosceles	59.93
SIAH3	Coturnix_japonica	54.55
SIAH3	Melanerpes_formicivorus	56.94
SIAH3	Ornithorhynchus_anatinus	64.19
SIAH3	Perognathus_longimembris_pacificus	58.90
SIAH3	Chlorocebus_sabaeus	59.11
SIAH3	Apus_apus	57.85
SIAH3	Equus_asinus	59.87
SIAH3	Lipotes_vexillifer	64.93
SIAH3	Suricata_suricatta	63.41
SIAH3	Rana_temporaria	45.42
SIAH3	Trichechus_manatus_latirostris	61.80
SIAH3	Microcaecilia_unicolor	50.00
SIAH3	Sturnus_vulgaris	59.23
SIAH3	Hyperolius_riggenbachi	45.28
SIAH3	Lagenorhynchus_obliquidens	64.44
SIAH3	Mus_musculus	56.97
SIAH3	Pterocles_gutturalis	53.88
SIAH3	Spea_bombifrons	44.54
SIAH3	Nyctibius_grandis	55.37
SIAH3	Gallus_gallus	56.20
SIAH3	Gymnogyps_californianus	57.02
SIAH3	Propithecus_coquereli	62.95
SIAH3	Myotis_lucifugus	62.17
SIAH3	Dendropsophus_ebraccatus	45.83
SIAH3	Carlito_syrichta	59.36
SIAH3	Orycteropus_afer_afer	58.40
SIAH3	Dipodomys_spectabilis	59.15
SIAH3	Chrysochloris_asiatica	60.88
SIAH3	Falco_cherrug	54.68
SIAH3	Meriones_unguiculatus	60.30
SIAH3	Empidonax_traillii	56.04
SIAH3	Ceratotherium_simum_simum	63.38
SIAH3	Anomalospiza_imberbis	56.47
SIAH3	Chroicocephalus_ridibundus	56.34
SIAH3	Sciurus_carolinensis	60.55
SIAH3	Onychostruthus_taczanowskii	57.71
SIAH3	Ursus_arctos	61.92
SIAH3	Bufo_bufo	45.69
SIAH3	Pan_paniscus	60.22
SIAH3	Gavialis_gangeticus	48.35
SIAH3	Bos_indicus_x_Bos_taurus	64.46
SIAH3	Cavia_porcellus	58.27
SIAH3	Leopardus_geoffroyi	64.42
SIAH3	Athene_cunicularia	55.10
SIAH3	Mustela_erminea	62.05
SIAH3	Trichosurus_vulpecula	55.35
SIAH3	Microtus_ochrogaster	59.05
SIAH3	Gorilla_gorilla_gorilla	60.35
SIAH3	Oenanthe_melanoleuca	62.53
SIAH3	Elephantulus_edwardii	62.69
SIAH3	Chrysemys_picta_bellii	49.86
SIAH3	Anas_acuta	59.84
SIAH3	Saccopteryx_bilineata	61.92
SIAH3	Camarhynchus_parvulus	57.58
SIAH3	Sorex_fumeus	62.78
SIAH3	Mandrillus_leucophaeus	59.36
SIAH3	Eurypyga_helias	56.20
SIAH3	Cervus_elaphus	64.34
SIAH3	Meleagris_gallopavo	53.91
SIAH3	Myiozetetes_cayanensis	55.79
SIAH3	Mauremys_reevesii	50.00
SIAH3	Delphinapterus_leucas	64.81
SIAH3	Bubalus_bubalis	63.73
SIAH3	Tinamus_guttatus	57.30
SIAH3	Prionailurus_viverrinus	64.17
SIAH3	Motacilla_alba_alba	57.71
SIAH3	Phascolarctos_cinereus	54.25
SIAH3	Tympanuchus_pallidicinctus	54.82
SIAH3	Melospiza_georgiana	59.09
SIAH3	Kogia_breviceps	64.55
SIAH3	Poecile_atricapillus	58.54
SIAH3	Equus_przewalskii	59.87
SIAH3	Nannospalax_galili	57.55
SIAH3	Neogale_vison	62.30
SIAH3	Chiroxiphia_lanceolata	54.66
SIAH3	Apaloderma_vittatum	54.82
SIAH3	Neopelma_chrysocephalum	54.66
SIAH3	Cygnus_olor	59.06
SIAH3	Marmota_monax	59.43
SIAH3	Cinclus_cinclus	57.44
SIAH3	Chelonoidis_abingdonii	48.90
SIAH3	Eschrichtius_robustus	64.93
SIAH3	Ovis_aries	65.32
SIAH3	Nyctereutes_procyonoides	60.67
SIAH3	Phaenicophaeus_curvirostris	55.23
SIAH3	Puma_yagouaroundi	64.42
SIAH3	Sarcophilus_harrisii	53.46
SIAH3	Bos_taurus	64.22
SIAH3	Muntiacus_reevesi	65.44
SIAH3	Corvus_cornix_cornix	56.75
SIAH3	Acomys_russatus	57.30
SIAH3	Neopsephotus_bourkii	53.17
SIAH3	Phalacrocorax_carbo	55.10
SIAH3	Camelus_bactrianus	61.69
SIAH3	Chamaea_fasciata	58.26
SIAH3	Pteropus_vampyrus	65.88
SIAH3	Neofelis_nebulosa	63.80
SIAH3	Vulpes_vulpes	60.55
SIAH3	Mustela_lutreola	62.30
SIAH3	Callithrix_jacchus	64.17
SIAH3	Melozone_crissalis	58.13
SIAH3	Hyaena_hyaena	61.07
SIAH3	Tachyglossus_aculeatus	64.06
SIAH3	Pygoscelis_adeliae	56.20
SIAH3	Globicephala_melas	64.81
SIAH3	Serinus_canaria	58.57
SIAH3	Arvicanthis_niloticus	58.33
SIAH3	Balaenoptera_acutorostrata	65.42
SIAH3	Apteryx_mantelli	53.72
SIAH3	Physeter_macrocephalus	64.43
SIAH3	Onychomys_torridus	59.68
SIAH3	Echinops_telfairi	67.32
SIAH3	Cervus_canadensis	64.60
SLC24A1	Bufo_bufo	46.38
SLC24A1	Pelobates_fuscus	43.98
SLC24A1	Falco_naumanni	47.60
SLC24A1	Parus_major	49.85
SLC24A1	Catharus_ustulatus	50.61
SLC24A1	Otolemur_garnettii	50.94
SLC24A1	Mus_musculus	52.60
SLC24A1	Haliaeetus_leucocephalus	46.46
SLC24A1	Galeopterus_variegatus	52.94
SLC24A1	Calidris_pugnax	49.85
SLC24A1	Phacochoerus_africanus	51.80
SLC24A1	Myotis_daubentonii	52.44
SLC24A1	Eumetopias_jubatus	52.54
SLC24A1	Chanos_chanos	48.54
SLC24A1	Lagenorhynchus_obliquidens	52.56
SLC24A1	Corvus_moneduloides	49.80
SLC24A1	Oryctolagus_cuniculus	59.08
SLC24A1	Chelmon_rostratus	50.49
SLC24A1	Opisthocomus_hoazin	48.90
SLC24A1	Neoarius_graeffei	47.36
SLC24A1	Melozone_crissalis	50.78
SLC24A1	Trachemys_scripta_elegans	48.77
SLC24A1	Danio_aesculapii	48.92
SLC24A1	Zonotrichia_leucophrys_gambelii	51.29
SLC24A1	Peromyscus_maniculatus_bairdii	54.26
SLC24A1	Takifugu_flavidus	49.98
SLC24A1	Hemibagrus_wyckioides	47.58
SLC24A1	Accipiter_gentilis	46.35
SLC24A1	Hemiscyllium_ocellatum	59.06
SLC24A1	Chelonia_mydas	48.82
SLC24A1	Pezoporus_wallicus	47.70
SLC24A1	Falco_cherrug	47.70
SLC24A1	Pongo_pygmaeus	51.62
SLC24A1	Chaetura_pelagica	47.78
SLC24A1	Mugil_cephalus	50.65
SLC24A1	Cygnus_olor	48.05
SLC24A1	Pezoporus_occidentalis	47.60
SLC24A1	Pseudorca_crassidens	52.91
SLC24A1	Phalacrocorax_carbo	48.29
SLC24A1	Archocentrus_centrarchus	47.68
SLC24A1	Aphelocoma_coerulescens	50.43
SLC24A1	Panthera_pardus	52.24
SLC24A1	Carlito_syrichta	57.60
SLC24A1	Bubalus_kerabau	53.19
SLC24A1	Egretta_garzetta	48.54
SLC24A1	Anguilla_anguilla	55.05
SLC24A1	Nerophis_lumbriciformis	53.19
SLC24A1	Chionomys_nivalis	53.03
SLC24A1	Channa_argus	46.72
SLC24A1	Neopsephotus_bourkii	47.90
SLC24A1	Sciurus_carolinensis	51.77
SLC24A1	Pipistrellus_kuhlii	52.59
SLC24A1	Misgurnus_anguillicaudatus	46.42
SLC24A1	Chanodichthys_erythropterus	47.94
SLC24A1	Delphinus_delphis	52.62
SLC24A1	Ochotona_princeps	58.64
SLC24A1	Numida_meleagris	47.11
SLC24A1	Caloenas_nicobarica	50.25
SLC24A1	Oncorhynchus_kisutch	52.38
SLC24A1	Perca_fluviatilis	47.71
SLC24A1	Vidua_chalybeata	51.08
SLC24A1	Tachysurus_fulvidraco	46.95
SLC24A1	Lagopus_leucura	47.18
SLC24A1	Corvus_kubaryi	49.70
SLC24A1	Ursus_arctos	53.46
SLC24A1	Sorex_araneus	63.67
SLC24A1	Cebidichthys_violaceus	48.83
SLC24A1	Miniopterus_natalensis	53.22
SLC24A1	Solea_solea	48.96
SLC24A1	Prionailurus_bengalensis	51.84
SLC24A1	Sylvia_atricapilla	50.92
SLC24A1	Struthio_camelus	46.52
SLC24A1	Chlorocebus_sabaeus	51.77
SLC24A1	Cynocephalus_volans	52.64
SLC24A1	Cercocebus_atys	51.75
SLC24A1	Mobula_hypostoma	58.00
SLC24A1	Mastomys_coucha	52.49
SLC24A1	Ctenopharyngodon_idella	47.76
SLC24A1	Callithrix_jacchus	50.92
SLC24A1	Lagopus_muta	47.16
SLC24A1	Notolabrus_celidotus	48.98
SLC24A1	Cervus_elaphus	53.51
SLC24A1	Lagenorhynchus_albirostris	52.91
SLC24A1	Kogia_breviceps	52.76
SLC24A1	Acomys_russatus	52.90
SLC24A1	Camelus_bactrianus	54.11
SLC24A1	Eleutherodactylus_coqui	45.21
SLC24A1	Corapipo_altera	50.68
SLC24A1	Thunnus_thynnus	48.74
SLC24A1	Cyanistes_caeruleus	50.05
SLC24A1	Capricornis_sumatraensis	53.30
SLC24A1	Condylura_cristata	50.61
SLC24A1	Gadus_morhua	59.99
SLC24A1	Pyrgilauda_ruficollis	50.56
SLC24A1	Prionailurus_viverrinus	51.75
SLC24A1	Strigops_habroptila	47.55
SLC24A1	Erpetoichthys_calabaricus	51.17
SLC24A1	Micropterus_dolomieu	50.20
SLC24A1	Oncorhynchus_gorbuscha	51.63
SLC24A1	Fukomys_damarensis	53.73
SLC24A1	Clarias_gariepinus	47.91
SLC24A1	Plectropomus_leopardus	49.61
SLC24A1	Neophocaena_asiaeorientalis_asiaeorientalis	52.34
SLC24A1	Sebastes_umbrosus	49.61
SLC24A1	Poecile_atricapillus	50.10
SLC24A1	Dipodomys_spectabilis	53.41
SLC24A1	Phocoena_sinus	52.32
SLC24A1	Notothenia_coriiceps	49.83
SLC24A1	Dipodomys_merriami	52.77
SLC24A1	Rhinatrema_bivittatum	50.05
SLC24A1	Hyperolius_riggenbachi	45.46
SLC24A1	Theropithecus_gelada	51.54
SLC24A1	Arvicanthis_niloticus	53.40
SLC24A1	Mustela_erminea	52.03
SLC24A1	Apteryx_mantelli	47.33
SLC24A1	Lynx_canadensis	51.81
SLC24A1	Mesoplodon_densirostris	52.97
SLC24A1	Melanerpes_formicivorus	48.85
SLC24A1	Simochromis_diagramma	46.75
SLC24A1	Moschus_berezovskii	52.79
SLC24A1	Pristis_pectinata	57.65
SLC24A1	Molossus_molossus	51.26
SLC24A1	Lipotes_vexillifer	52.91
SLC24A1	Ambystoma_mexicanum	51.40
SLC24A1	Onychomys_torridus	53.14
SLC24A1	Microtus_ochrogaster	53.08
SLC24A1	Gavialis_gangeticus	50.28
SLC24A1	Mirounga_angustirostris	50.72
SLC24A1	Leucoraja_erinaceus	58.15
SLC24A1	Ochotona_curzoniae	59.09
SLC24A1	Megalops_cyprinoides	55.13
SLC24A1	Anguilla_rostrata	55.31
SLC24A1	Apus_apus	48.36
SLC24A1	Neofelis_nebulosa	52.38
SLC24A1	Myodes_glareolus	52.90
SLC24A1	Aptenodytes_forsteri	47.24
SLC24A1	Camelus_ferus	54.00
SLC24A1	Etheostoma_cragini	47.43
SLC24A1	Micropterus_salmoides	48.50
SLC24A1	Manacus_candei	50.70
SLC24A1	Sus_scrofa	51.62
SLC24A1	Pongo_abelii	51.53
SLC24A1	Neopelma_chrysocephalum	51.00
SLC24A1	Leopardus_geoffroyi	51.87
SLC24A1	Panthera_tigris	52.44
SLC24A1	Gadus_macrocephalus	59.99
SLC24A1	Stegostoma_tigrinum	54.07
SLC24A1	Phocoena_phocoena	52.77
SLC24A1	Heterodontus_francisci	49.78
SLC24A1	Polypterus_senegalus	51.43
SLC24A1	Chiloscyllium_plagiosum	53.17
SLC24A1	Melospiza_melodia_melodia	51.18
SLC24A1	Peromyscus_californicus_insignis	53.44
SLC24A1	Microtus_oregoni	52.99
SLC24A1	Chinchilla_lanigera	57.40
SLC24A1	Cyprinus_carpio	48.04
SLC24A1	Trichomycterus_rosablanca	46.19
SLC24A1	Cottoperca_gobio	48.18
SLC24A1	Pseudophryne_corroboree	47.85
SLC24A1	Perca_flavescens	47.39
SLC24A1	Embiotoca_jacksoni	49.37
SLC24A1	Astyanax_mexicanus	50.30
SLC24A1	Anas_acuta	47.64
SLC24A1	Silurus_meridionalis	46.51
SLC24A1	Pezoporus_flaviventris	47.70
SLC24A1	Gracilinanus_agilis	44.08
SLC24A1	Pteropus_alecto	51.34
SLC24A1	Cyrtonyx_montezumae	47.56
SLC24A1	Mesocricetus_auratus	52.20
SLC24A1	Microcebus_murinus	50.92
SLC24A1	Trachypithecus_francoisi	51.69
SLC24A1	Agelaius_phoeniceus	50.83
SLC24A1	Ranitomeya_imitator	45.65
SLC24A1	Alosa_sapidissima	54.09
SLC24A1	Hipposideros_armiger	53.14
SLC24A1	Coturnix_japonica	46.71
SLC24A1	Phyllostomus_discolor	55.28
SLC24A1	Mauremys_reevesii	48.27
SLC24A1	Tursiops_truncatus	52.76
SLC24A1	Xyrauchen_texanus	46.72
SLC24A1	Trichechus_manatus_latirostris	54.07
SLC24A1	Brienomyrus_brachyistius	53.79
SLC24A1	Elephas_maximus_indicus	52.88
SLC24A1	Trichosurus_vulpecula	47.11
SLC24A1	Syngnathus_typhle	53.90
SLC24A1	Tyto_alba	46.37
SLC24A1	Panthera_leo	52.21
SLC24A1	Chroicocephalus_ridibundus	48.22
SLC24A1	Astatotilapia_calliptera	46.78
SLC24A1	Syngnathus_scovelli	53.52
SLC24A1	Salmo_trutta	52.26
SLC24A1	Cinclus_cinclus	49.97
SLC24A1	Pundamilia_nyererei	47.09
SLC24A1	Pygocentrus_nattereri	50.38
SLC24A1	Bos_javanicus	53.16
SLC24A1	Triplophysa_rosa	48.51
SLC24A1	Hyaena_hyaena	51.61
SLC24A1	Columba_livia	50.03
SLC24A1	Myotis_lucifugus	51.32
SLC24A1	Octodon_degus	55.06
SLC24A1	Hippocampus_comes	52.44
SLC24A1	Cynoglossus_semilaevis	49.07
SLC24A1	Balaenoptera_acutorostrata	52.89
SLC24A1	Passer_montanus	50.56
SLC24A1	Saccopteryx_leptura	53.54
SLC24A1	Elephantulus_edwardii	54.90
SLC24A1	Pungitius_pungitius	50.35
SLC24A1	Mus_caroli	52.86
SLC24A1	Paramormyrops_kingsleyae	54.21
SLC24A1	Macaca_mulatta	51.72
SLC24A1	Balaenoptera_musculus	52.95
SLC24A1	Eleginops_maclovinus	47.53
SLC24A1	Emydura_macquarii_macquarii	48.88
SLC24A1	Chelonoidis_abingdonii	48.57
SLC24A1	Suricata_suricatta	51.04
SLC24A1	Sander_lucioperca	47.68
SLC24A1	Myotis_myotis	51.94
SLC24A1	Harpia_harpyja	46.34
SLC24A1	Odobenus_rosmarus_divergens	52.30
SLC24A1	Pygoscelis_adeliae	47.61
SLC24A1	Oncorhynchus_mykiss	52.33
SLC24A1	Chrysemys_picta_bellii	49.17
SLC24A1	Oncorhynchus_tshawytscha	52.34
SLC24A1	Equus_quagga	52.56
SLC24A1	Desmodus_rotundus	54.75
SLC24A1	Mustela_lutreola	51.73
SLC24A1	Lonchura_striata	50.70
SLC24A1	Neomonachus_schauinslandi	52.25
SLC24A1	Gallus_gallus	46.35
SLC24A1	Nematolebias_whitei	49.32
SLC24A1	Ursus_maritimus	53.60
SLC24A1	Zalophus_californianus	51.52
SLC24A1	Phoca_vitulina	52.82
SLC24A1	Capra_hircus	53.07
SLC24A1	Eubalaena_glacialis	52.61
SLC24A1	Sturnus_vulgaris	49.92
SLC24A1	Cuculus_canorus	47.82
SLC24A1	Geospiza_fortis	50.68
SLC24A1	Onychostoma_macrolepis	48.38
SLC24A1	Manacus_vitellinus	50.83
SLC24A1	Eschrichtius_robustus	52.91
SLC24A1	Syngnathus_acus	53.55
SLC24A1	Dipodomys_ordii	53.37
SLC24A1	Ceratotherium_simum_simum	53.11
SLC24A1	Tupaia_chinensis	59.29
SLC24A1	Loxodonta_africana	52.88
SLC24A1	Panthera_uncia	52.26
SLC24A1	Echeneis_naucrates	50.24
SLC24A1	Scatophagus_argus	49.81
SLC24A1	Budorcas_taxicolor	53.42
SLC24A1	Myripristis_murdjan	51.72
SLC24A1	Prinia_subflava	51.44
SLC24A1	Equus_asinus	52.15
SLC24A1	Balaenoptera_ricei	52.95
SLC24A1	Ficedula_albicollis	50.00
SLC24A1	Crocodylus_porosus	50.26
SLC24A1	Monodon_monoceros	52.78
SLC24A1	Dasypus_novemcinctus	51.23
SLC24A1	Thunnus_albacares	48.83
SLC24A1	Artibeus_jamaicensis	55.11
SLC24A1	Pimephales_promelas	49.27
SLC24A1	Carassius_auratus	47.66
SLC24A1	Anoplopoma_fimbria	48.01
SLC24A1	Pelodiscus_sinensis	49.28
SLC24A1	Pseudoliparis_swirei	48.02
SLC24A1	Erinaceus_europaeus	63.17
SLC24A1	Castor_canadensis	51.86
SLC24A1	Callorhinus_ursinus	52.46
SLC24A1	Esox_lucius	53.70
SLC24A1	Choloepus_didactylus	51.03
SLC24A1	Bos_mutus	53.07
SLC24A1	Narcine_bancroftii	55.35
SLC24A1	Phodopus_roborovskii	51.20
SLC24A1	Centrocercus_urophasianus	47.31
SLC24A1	Ornithorhynchus_anatinus	67.44
SLC24A1	Halichoerus_grypus	51.58
SLC24A1	Nothoprocta_perdicaria	49.27
SLC24A1	Rhinopithecus_roxellana	51.65
SLC24A1	Cyprinodon_tularosa	48.81
SLC24A1	Scomber_scombrus	48.54
SLC24A1	Canis_lupus_dingo	51.81
SLC24A1	Dama_dama	52.81
SLC24A1	Melospiza_georgiana	51.03
SLC24A1	Lepus_europaeus	58.13
SLC24A1	Nipponia_nippon	48.59
SLC24A1	Hypanus_sabinus	57.13
SLC24A1	Oncorhynchus_keta	52.19
SLC24A1	Gavia_stellata	47.67
SLC24A1	Acinonyx_jubatus	51.87
SLC24A1	Alligator_mississippiensis	50.46
SLC24A1	Aythya_fuligula	47.79
SLC24A1	Psammomys_obesus	52.57
SLC24A1	Engraulis_encrasicolus	57.36
SLC24A1	Hoplias_malabaricus	49.42
SLC24A1	Corvus_hawaiiensis	49.90
SLC24A1	Maylandia_zebra	46.78
SLC24A1	Bombina_bombina	44.40
SLC24A1	Haplochromis_burtoni	47.09
SLC24A1	Parambassis_ranga	48.40
SLC24A1	Equus_caballus	52.12
SLC24A1	Zonotrichia_albicollis	51.29
SLC24A1	Syngnathoides_biaculeatus	53.58
SLC24A1	Taeniopygia_guttata	51.16
SLC24A1	Pan_troglodytes	51.61
SLC24A1	Echinops_telfairi	56.90
SLC24A1	Sturnira_hondurensis	54.88
SLC24A1	Myotis_davidii	52.65
SLC24A1	Gasterosteus_aculeatus	50.72
SLC24A1	Corvus_cornix_cornix	49.75
SLC24A1	Xiphias_gladius	49.82
SLC24A1	Betta_splendens	52.60
SLC24A1	Meriones_unguiculatus	51.98
SLC24A1	Bubalus_bubalis	53.16
SLC24A1	Cebus_imitator	51.08
SLC24A1	Manis_pentadactyla	59.72
SLC24A1	Scomber_japonicus	48.31
SLC24A1	Gopherus_flavomarginatus	48.52
SLC24A1	Canis_lupus_familiaris	51.81
SLC24A1	Mandrillus_leucophaeus	51.70
SLC24A1	Rattus_norvegicus	52.67
SLC24A1	Denticeps_clupeoides	48.73
SLC24A1	Cervus_canadensis	53.48
SLC24A1	Equus_przewalskii	52.09
SLC24A1	Cricetulus_griseus	51.47
SLC24A1	Dryobates_pubescens	48.31
SLC24A1	Bos_taurus	53.14
SLC24A1	Rhinichthys_klamathensis_goyatoka	48.66
SLC24A1	Gadus_chalcogrammus	59.01
SLC24A1	Caretta_caretta	48.73
SLC24A1	Geotrypetes_seraphini	47.26
SLC24A1	Alexandromys_fortis	53.41
SLC24A1	Clinocottus_analis	47.65
SLC24A1	Anarrhichthys_ocellatus	48.85
SLC24A1	Ovis_aries	53.55
SLC24A1	Tympanuchus_pallidicinctus	47.31
SLC24A1	Neolamprologus_brichardi	46.95
SLC24A1	Haemorhous_mexicanus	50.85
SLC24A1	Physeter_macrocephalus	52.94
SLC24A1	Pteropus_giganteus	51.13
SLC24A1	Sapajus_apella	51.37
SLC24A1	Gorilla_gorilla_gorilla	51.74
SLC24A1	Felis_catus	52.02
SLC24A1	Labeo_rohita	48.67
SLC24A1	Propithecus_coquereli	53.38
SLC24A1	Marmota_marmota_marmota	51.07
SLC24A1	Anabas_testudineus	48.00
SLC24A1	Oxyura_jamaicensis	47.65
SLC24A1	Oreochromis_niloticus	46.93
SLC24A1	Tinamus_guttatus	49.22
SLC24A1	Molothrus_aeneus	50.63
SLC24A1	Mustela_putorius_furo	51.84
SLC24A1	Doryrhamphus_excisus	50.31
SLC24A1	Panthera_onca	52.24
SLC24A1	Suncus_etruscus	55.88
SLC24A1	Osmerus_mordax	51.37
SLC24A1	Vidua_macroura	51.36
SLC24A1	Nanorana_parkeri	46.76
SLC24A1	Cyclopterus_lumpus	49.04
SLC24A1	Lemur_catta	52.90
SLC24A1	Hyla_sarda	44.85
SLC24A1	Brachyistius_frenatus	49.23
SLC24A1	Macaca_fascicularis	51.75
SLC24A1	Calypte_anna	49.39
SLC24A1	Apodemus_sylvaticus	53.93
SLC24A1	Neogale_vison	52.01
SLC24A1	Ammospiza_nelsoni	50.83
SLC24A1	Motacilla_alba_alba	51.21
SLC24A1	Serinus_canaria	50.98
SLC24A1	Ictidomys_tridecemlineatus	50.26
SLC24A1	Amblyraja_radiata	56.33
SLC24A1	Oryx_dammah	52.74
SLC24A1	Callorhinchus_milii	50.59
SLC24A1	Nycticebus_coucang	51.94
SLC24A1	Epinephelus_moara	49.59
SLC24A1	Camarhynchus_parvulus	50.78
SLC24A1	Spea_bombifrons	45.72
SLC24A1	Myiozetetes_cayanensis	52.65
SLC24A1	Solea_senegalensis	48.36
SLC24A1	Acanthochromis_polyacanthus	47.83
SLC24A1	Myotis_yumanensis	51.72
SLC24A1	Lepisosteus_oculatus	59.46
SLC24A1	Lathamus_discolor	47.76
SLC24A1	Vulpes_vulpes	51.68
SLC24A1	Diceros_bicornis_minor	53.07
SLC24A1	Mustela_nigripes	51.62
SLC24A1	Heptranchias_perlo	52.61
SLC24A1	Pipra_filicauda	50.63
SLC24A1	Nyctereutes_procyonoides	51.48
SLC24A1	Eulemur_rufifrons	52.35
SLC24A1	Danio_rerio	48.54
SLC24A1	Lampris_incognitus	50.24
SLC24A1	Anser_cygnoides	47.85
SLC24A1	Dendropsophus_ebraccatus	45.63
SLC24A1	Indicator_indicator	47.99
SLC24A1	Ailuropoda_melanoleuca	52.63
SLC24A1	Phaenicophaeus_curvirostris	47.47
SLC24A1	Pteronotus_mesoamericanus	54.15
SLC24A1	Odocoileus_virginianus	52.57
SLC24A1	Nyctibius_grandis	47.94
SLC24A1	Falco_biarmicus	47.65
SLC24A1	Lepidothrix_coronata	50.68
SLC24A1	Scleropages_formosus	52.73
SLC24A1	Xiphophorus_hellerii	48.85
SLC24A1	Pseudorasbora_parva	48.19
SLC24A1	Heterocephalus_glaber	54.17
SLC24A1	Rhea_pennata	45.96
SLC24A1	Saimiri_boliviensis	51.16
SLC24A1	Camelus_dromedarius	54.13
SLC24A1	Sardina_pilchardus	56.01
SLC24A1	Alligator_sinensis	50.19
SLC24A1	Pogoniulus_pusillus	48.14
SLC24A1	Molothrus_ater	50.53
SLC24A1	Clupea_harengus	54.20
SLC24A1	Papio_anubis	51.69
SLC24A1	Ammospiza_caudacuta	50.73
SLC24A1	Pangasianodon_hypophthalmus	47.90
SLC24A1	Petaurus_breviceps_papuanus	46.23
SLC24A1	Brachionichthys_hirsutus	50.66
SLC24A1	Vulpes_lagopus	51.60
SLC24A1	Alosa_alosa	53.93
SLC24A1	Rissa_tridactyla	48.17
SLC24A1	Gymnodraco_acuticeps	48.86
SLC24A1	Thunnus_maccoyii	48.88
SLC24A1	Chamaea_fasciata	51.29
SLC24A1	Pseudopipra_pipra	50.55
SLC24A1	Anas_platyrhynchos	47.54
SLC24A1	Patagioenas_fasciata	49.55
SLC24A1	Lontra_canadensis	51.99
SLC24A1	Sarcophilus_harrisii	42.70
SLC24A1	Melopsittacus_undulatus	47.70
SLC24A1	Aotus_nancymaae	50.90
SLC24A1	Pan_paniscus	51.52
SLC24A1	Hippocampus_zosterae	52.47
SLC24A1	Symphalangus_syndactylus	51.67
SLC24A1	Meles_meles	52.36
SLC24A1	Globicephala_melas	52.91
SLC24A1	Cavia_porcellus	54.91
SLC24A1	Rattus_rattus	53.12
SLC24A1	Austrofundulus_limnaeus	50.23
SLC24A1	Aquila_chrysaetos_chrysaetos	46.29
SLC24A1	Hylobates_moloch	51.83
SLC24A1	Siniperca_chuatsi	48.22
SLC24A1	Passer_domesticus	50.70
SLC24A1	Saccopteryx_bilineata	53.20
SLC24A1	Manis_javanica	58.26
