Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value
NOTCH2	Aves	Accipitriformes	Aquila_chrysaetos	76632	79026	0.969706
NOTCH2	Reptilia	Testudines	Chelonoidis_abingdonii	27712	79026	0.350669
NOTCH2	Reptilia	Testudines	Chrysemys_picta	30149	79026	0.381507
NOTCH2	Aves	Galliformes	Coturnix_japonica	74274	79026	0.939868
NOTCH2	Reptilia	Crocodylia	Crocodylus_porosus	30906	79026	0.391086
NOTCH2	Lepidosauria	Squamata	Eublepharis_macularius	8770	79026	0.110976
NOTCH2	Lepidosauria	Squamata	Euleptes_europaea	8249	79026	0.104383
NOTCH2	Aves	Passeriformes	Ficedula_albicollis	72716	79026	0.920153
NOTCH2	Aves	Passeriformes	Geospiza_fortis	73578	79026	0.931061
NOTCH2	Reptilia	Testudines	Gopherus_evgoodei	27588	79026	0.3491
NOTCH2	Lepidosauria	Squamata	Laticauda_laticaudata	7378	79026	0.0933617
NOTCH2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	7799	79026	0.098689
NOTCH2	Aves	Galliformes	Meleagris_gallopavo	78653	79026	0.99528
NOTCH2	Lepidosauria	Squamata	Naja_naja	7298	79026	0.0923494
NOTCH2	Lepidosauria	Squamata	Notechis_scutatus	7345	79026	0.0929441
NOTCH2	Aves	Passeriformes	Parus_major	73302	79026	0.927568
NOTCH2	Reptilia	Testudines	Pelodiscus_sinensis	15121	79026	0.191342
NOTCH2	Lepidosauria	Squamata	Podarcis_muralis	8171	79026	0.103396
NOTCH2	Lepidosauria	Squamata	Podarcis_raffonei	8176	79026	0.10346
NOTCH2	Lepidosauria	Squamata	Pogona_vitticeps_zw	8603	79026	0.108863
NOTCH2	Lepidosauria	Squamata	Pogona_vitticeps_zz	8930	79026	0.113001
NOTCH2	Lepidosauria	Squamata	Pseudonaja_textilis	7402	79026	0.0936654
NOTCH2	Lepidosauria	Squamata	Rhineura_floridana	8381	79026	0.106054
NOTCH2	Lepidosauria	Squamata	Salvator_merianae	7668	79026	0.0970314
NOTCH2	Aves	Passeriformes	Serinus_canaria	73809	79026	0.933984
NOTCH2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	12490	79026	0.158049
NOTCH2	Aves	Psittaciformes	Strigops_habroptila	75719	79026	0.958153
NOTCH2	Aves	Struthioniformes	Struthio_camelus	75211	79026	0.951725
NOTCH2	Aves	Passeriformes	Taeniopygia_guttata	73740	79026	0.933111
NOTCH2	Reptilia	Testudines	Terrapene_carolina	35056	79026	0.443601
OLAH	Aves	Anseriformes	Anas_platyrhynchos	7571	8915	0.849243
OLAH	Lepidosauria	Squamata	Anolis_carolinensis	28	8915	0.00314077
OLAH	Lepidosauria	Squamata	Anolis_sagrei	0	8915	0
OLAH	Aves	Anseriformes	Anser_brachyrhynchus	7564	8915	0.848458
OLAH	Aves	Accipitriformes	Aquila_chrysaetos	3140	8915	0.352215
OLAH	Reptilia	Testudines	Chelonoidis_abingdonii	5079	8915	0.569714
OLAH	Reptilia	Testudines	Chrysemys_picta	3200	8915	0.358946
OLAH	Aves	Galliformes	Coturnix_japonica	8533	8915	0.957151
OLAH	Reptilia	Crocodylia	Crocodylus_porosus	3324	8915	0.372855
OLAH	Lepidosauria	Squamata	Eublepharis_macularius	310	8915	0.0347729
OLAH	Lepidosauria	Squamata	Euleptes_europaea	61	8915	0.0068424
OLAH	Aves	Passeriformes	Ficedula_albicollis	8086	8915	0.907011
OLAH	Aves	Passeriformes	Geospiza_fortis	5921	8915	0.664162
OLAH	Reptilia	Testudines	Gopherus_evgoodei	5088	8915	0.570723
OLAH	Lepidosauria	Squamata	Laticauda_laticaudata	0	8915	0
OLAH	Actinistia	Coelacanthiformes	Latimeria_chalumnae	811	8915	0.0909703
OLAH	Aves	Galliformes	Meleagris_gallopavo	8915	8915	1
OLAH	Lepidosauria	Squamata	Naja_naja	0	8915	0
OLAH	Lepidosauria	Squamata	Notechis_scutatus	0	8915	0
OLAH	Aves	Passeriformes	Parus_major	6742	8915	0.756254
OLAH	Reptilia	Testudines	Pelodiscus_sinensis	2696	8915	0.302412
OLAH	Lepidosauria	Squamata	Podarcis_muralis	0	8915	0
OLAH	Lepidosauria	Squamata	Podarcis_raffonei	304	8915	0.0340998
OLAH	Lepidosauria	Squamata	Pogona_vitticeps_zw	64	8915	0.00717891
OLAH	Lepidosauria	Squamata	Pogona_vitticeps_zz	143	8915	0.0160404
OLAH	Lepidosauria	Squamata	Pseudonaja_textilis	0	8915	0
OLAH	Lepidosauria	Squamata	Rhineura_floridana	62	8915	0.00695457
OLAH	Lepidosauria	Squamata	Salvator_merianae	0	8915	0
OLAH	Aves	Passeriformes	Serinus_canaria	5921	8915	0.664162
OLAH	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1930	8915	0.216489
OLAH	Aves	Psittaciformes	Strigops_habroptila	7916	8915	0.887942
OLAH	Aves	Struthioniformes	Struthio_camelus	8165	8915	0.915872
OLAH	Aves	Passeriformes	Taeniopygia_guttata	5917	8915	0.663713
OLAH	Reptilia	Testudines	Terrapene_carolina	4404	8915	0.493999
RBBP7	Aves	Anseriformes	Anas_platyrhynchos	7707	8223	0.937249
RBBP7	Lepidosauria	Squamata	Anolis_carolinensis	1975	8223	0.24018
RBBP7	Lepidosauria	Squamata	Anolis_sagrei	1790	8223	0.217682
RBBP7	Aves	Anseriformes	Anser_brachyrhynchus	7727	8223	0.939681
RBBP7	Aves	Accipitriformes	Aquila_chrysaetos	7907	8223	0.961571
RBBP7	Reptilia	Testudines	Chelonoidis_abingdonii	2524	8223	0.306944
RBBP7	Reptilia	Testudines	Chrysemys_picta	2716	8223	0.330293
RBBP7	Aves	Galliformes	Coturnix_japonica	5341	8223	0.64952
RBBP7	Reptilia	Crocodylia	Crocodylus_porosus	2905	8223	0.353277
RBBP7	Lepidosauria	Squamata	Eublepharis_macularius	2514	8223	0.305728
RBBP7	Lepidosauria	Squamata	Euleptes_europaea	2155	8223	0.26207
RBBP7	Aves	Passeriformes	Ficedula_albicollis	7391	8223	0.89882
RBBP7	Aves	Passeriformes	Geospiza_fortis	7133	8223	0.867445
RBBP7	Reptilia	Testudines	Gopherus_evgoodei	2518	8223	0.306214
RBBP7	Lepidosauria	Squamata	Laticauda_laticaudata	1863	8223	0.22656
RBBP7	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2276	8223	0.276785
RBBP7	Aves	Galliformes	Meleagris_gallopavo	8223	8223	1
RBBP7	Lepidosauria	Squamata	Naja_naja	2215	8223	0.269366
RBBP7	Lepidosauria	Squamata	Notechis_scutatus	1555	8223	0.189104
RBBP7	Aves	Passeriformes	Parus_major	7289	8223	0.886416
RBBP7	Reptilia	Testudines	Pelodiscus_sinensis	2498	8223	0.303782
RBBP7	Lepidosauria	Squamata	Podarcis_muralis	1783	8223	0.216831
RBBP7	Lepidosauria	Squamata	Podarcis_raffonei	2182	8223	0.265353
RBBP7	Lepidosauria	Squamata	Pogona_vitticeps_zw	1947	8223	0.236775
RBBP7	Lepidosauria	Squamata	Pogona_vitticeps_zz	2366	8223	0.28773
RBBP7	Lepidosauria	Squamata	Pseudonaja_textilis	2047	8223	0.248936
RBBP7	Lepidosauria	Squamata	Rhineura_floridana	2118	8223	0.25757
RBBP7	Lepidosauria	Squamata	Salvator_merianae	1599	8223	0.194455
RBBP7	Aves	Passeriformes	Serinus_canaria	7481	8223	0.909765
RBBP7	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2278	8223	0.277028
RBBP7	Aves	Psittaciformes	Strigops_habroptila	7713	8223	0.937979
RBBP7	Aves	Struthioniformes	Struthio_camelus	7058	8223	0.858324
RBBP7	Aves	Passeriformes	Taeniopygia_guttata	7485	8223	0.910252
RBBP7	Reptilia	Testudines	Terrapene_carolina	2616	8223	0.318132
RIPPLY3	Aves	Anseriformes	Anas_platyrhynchos	5539	6110	0.906547
RIPPLY3	Lepidosauria	Squamata	Anolis_carolinensis	0	6110	0
RIPPLY3	Lepidosauria	Squamata	Anolis_sagrei	0	6110	0
RIPPLY3	Aves	Anseriformes	Anser_brachyrhynchus	5746	6110	0.940426
RIPPLY3	Aves	Accipitriformes	Aquila_chrysaetos	5916	6110	0.968249
RIPPLY3	Reptilia	Testudines	Chelonoidis_abingdonii	1529	6110	0.250245
RIPPLY3	Reptilia	Testudines	Chrysemys_picta	1211	6110	0.1982
RIPPLY3	Aves	Galliformes	Coturnix_japonica	4339	6110	0.710147
RIPPLY3	Reptilia	Crocodylia	Crocodylus_porosus	1237	6110	0.202455
RIPPLY3	Lepidosauria	Squamata	Eublepharis_macularius	51	6110	0.00834697
RIPPLY3	Lepidosauria	Squamata	Euleptes_europaea	0	6110	0
RIPPLY3	Aves	Passeriformes	Ficedula_albicollis	2373	6110	0.38838
RIPPLY3	Aves	Passeriformes	Geospiza_fortis	0	6110	0
RIPPLY3	Reptilia	Testudines	Gopherus_evgoodei	1196	6110	0.195745
RIPPLY3	Lepidosauria	Squamata	Laticauda_laticaudata	0	6110	0
RIPPLY3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	312	6110	0.0510638
RIPPLY3	Aves	Galliformes	Meleagris_gallopavo	6110	6110	1
RIPPLY3	Lepidosauria	Squamata	Naja_naja	0	6110	0
RIPPLY3	Lepidosauria	Squamata	Notechis_scutatus	0	6110	0
RIPPLY3	Aves	Passeriformes	Parus_major	3455	6110	0.565466
RIPPLY3	Reptilia	Testudines	Pelodiscus_sinensis	1331	6110	0.21784
RIPPLY3	Lepidosauria	Squamata	Podarcis_muralis	0	6110	0
RIPPLY3	Lepidosauria	Squamata	Podarcis_raffonei	0	6110	0
RIPPLY3	Lepidosauria	Squamata	Pogona_vitticeps_zw	0	6110	0
RIPPLY3	Lepidosauria	Squamata	Pogona_vitticeps_zz	0	6110	0
RIPPLY3	Lepidosauria	Squamata	Pseudonaja_textilis	0	6110	0
RIPPLY3	Lepidosauria	Squamata	Rhineura_floridana	194	6110	0.0317512
RIPPLY3	Lepidosauria	Squamata	Salvator_merianae	0	6110	0
RIPPLY3	Aves	Passeriformes	Serinus_canaria	448	6110	0.0733224
RIPPLY3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	169	6110	0.0276596
RIPPLY3	Aves	Psittaciformes	Strigops_habroptila	5817	6110	0.952046
RIPPLY3	Aves	Struthioniformes	Struthio_camelus	5335	6110	0.873159
RIPPLY3	Aves	Passeriformes	Taeniopygia_guttata	2451	6110	0.401146
RIPPLY3	Reptilia	Testudines	Terrapene_carolina	1240	6110	0.202946
RUBCNL	Aves	Anseriformes	Anas_platyrhynchos	17587	19823	0.887202
RUBCNL	Lepidosauria	Squamata	Anolis_carolinensis	514	19823	0.0259295
RUBCNL	Lepidosauria	Squamata	Anolis_sagrei	679	19823	0.0342531
RUBCNL	Aves	Anseriformes	Anser_brachyrhynchus	18447	19823	0.930586
RUBCNL	Aves	Accipitriformes	Aquila_chrysaetos	17449	19823	0.88024
RUBCNL	Reptilia	Testudines	Chelonoidis_abingdonii	8201	19823	0.413711
RUBCNL	Reptilia	Testudines	Chrysemys_picta	8187	19823	0.413005
RUBCNL	Aves	Galliformes	Coturnix_japonica	17192	19823	0.867275
RUBCNL	Reptilia	Crocodylia	Crocodylus_porosus	6606	19823	0.333249
RUBCNL	Lepidosauria	Squamata	Eublepharis_macularius	445	19823	0.0224487
RUBCNL	Lepidosauria	Squamata	Euleptes_europaea	625	19823	0.031529
RUBCNL	Aves	Passeriformes	Ficedula_albicollis	15928	19823	0.803511
RUBCNL	Aves	Passeriformes	Geospiza_fortis	15937	19823	0.803965
RUBCNL	Reptilia	Testudines	Gopherus_evgoodei	8124	19823	0.409827
RUBCNL	Lepidosauria	Squamata	Laticauda_laticaudata	696	19823	0.0351107
RUBCNL	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1461	19823	0.0737023
RUBCNL	Aves	Galliformes	Meleagris_gallopavo	19788	19823	0.998234
RUBCNL	Lepidosauria	Squamata	Naja_naja	0	19823	0
RUBCNL	Lepidosauria	Squamata	Notechis_scutatus	496	19823	0.0250214
RUBCNL	Aves	Passeriformes	Parus_major	16208	19823	0.817636
RUBCNL	Reptilia	Testudines	Pelodiscus_sinensis	5429	19823	0.273874
RUBCNL	Lepidosauria	Squamata	Podarcis_muralis	0	19823	0
RUBCNL	Lepidosauria	Squamata	Podarcis_raffonei	716	19823	0.0361197
RUBCNL	Lepidosauria	Squamata	Pogona_vitticeps_zw	474	19823	0.0239116
RUBCNL	Lepidosauria	Squamata	Pogona_vitticeps_zz	63	19823	0.00317813
RUBCNL	Lepidosauria	Squamata	Pseudonaja_textilis	456	19823	0.0230036
RUBCNL	Lepidosauria	Squamata	Rhineura_floridana	772	19823	0.0389447
RUBCNL	Lepidosauria	Squamata	Salvator_merianae	712	19823	0.0359179
RUBCNL	Aves	Passeriformes	Serinus_canaria	16337	19823	0.824144
RUBCNL	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3475	19823	0.175301
RUBCNL	Aves	Psittaciformes	Strigops_habroptila	15747	19823	0.79438
RUBCNL	Aves	Struthioniformes	Struthio_camelus	17651	19823	0.89043
RUBCNL	Aves	Passeriformes	Taeniopygia_guttata	16393	19823	0.826969
RUBCNL	Reptilia	Testudines	Terrapene_carolina	9026	19823	0.45533
SH2D1A	Aves	Anseriformes	Anas_platyrhynchos	14043	15944	0.88077
SH2D1A	Lepidosauria	Squamata	Anolis_carolinensis	126	15944	0.00790266
SH2D1A	Lepidosauria	Squamata	Anolis_sagrei	126	15944	0.00790266
SH2D1A	Aves	Anseriformes	Anser_brachyrhynchus	14037	15944	0.880394
SH2D1A	Aves	Accipitriformes	Aquila_chrysaetos	14806	15944	0.928625
SH2D1A	Reptilia	Testudines	Chelonoidis_abingdonii	5966	15944	0.374185
SH2D1A	Reptilia	Testudines	Chrysemys_picta	6008	15944	0.376819
SH2D1A	Aves	Galliformes	Coturnix_japonica	14355	15944	0.900339
SH2D1A	Reptilia	Crocodylia	Crocodylus_porosus	2744	15944	0.172102
SH2D1A	Lepidosauria	Squamata	Eublepharis_macularius	307	15944	0.0192549
SH2D1A	Lepidosauria	Squamata	Euleptes_europaea	145	15944	0.00909433
SH2D1A	Aves	Passeriformes	Ficedula_albicollis	12937	15944	0.811402
SH2D1A	Aves	Passeriformes	Geospiza_fortis	14109	15944	0.88491
SH2D1A	Reptilia	Testudines	Gopherus_evgoodei	5624	15944	0.352735
SH2D1A	Lepidosauria	Squamata	Laticauda_laticaudata	255	15944	0.0159935
SH2D1A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	144	15944	0.00903161
SH2D1A	Aves	Galliformes	Meleagris_gallopavo	15689	15944	0.984007
SH2D1A	Lepidosauria	Squamata	Naja_naja	216	15944	0.0135474
SH2D1A	Lepidosauria	Squamata	Notechis_scutatus	220	15944	0.0137983
SH2D1A	Aves	Passeriformes	Parus_major	14035	15944	0.880268
SH2D1A	Reptilia	Testudines	Pelodiscus_sinensis	3766	15944	0.236202
SH2D1A	Lepidosauria	Squamata	Podarcis_muralis	215	15944	0.0134847
SH2D1A	Lepidosauria	Squamata	Podarcis_raffonei	216	15944	0.0135474
SH2D1A	Lepidosauria	Squamata	Pogona_vitticeps_zw	292	15944	0.0183141
SH2D1A	Lepidosauria	Squamata	Pogona_vitticeps_zz	440	15944	0.0275966
SH2D1A	Lepidosauria	Squamata	Pseudonaja_textilis	220	15944	0.0137983
SH2D1A	Lepidosauria	Squamata	Rhineura_floridana	342	15944	0.0214501
SH2D1A	Lepidosauria	Squamata	Salvator_merianae	155	15944	0.00972153
SH2D1A	Aves	Passeriformes	Serinus_canaria	11858	15944	0.743728
SH2D1A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2086	15944	0.130833
SH2D1A	Aves	Psittaciformes	Strigops_habroptila	14335	15944	0.899084
SH2D1A	Aves	Struthioniformes	Struthio_camelus	12014	15944	0.753512
SH2D1A	Aves	Passeriformes	Taeniopygia_guttata	13923	15944	0.873244
SH2D1A	Reptilia	Testudines	Terrapene_carolina	5762	15944	0.36139
SH2D2A	Aves	Anseriformes	Anas_platyrhynchos	4594	4861	0.945073
SH2D2A	Lepidosauria	Squamata	Anolis_carolinensis	68	4861	0.0139889
SH2D2A	Lepidosauria	Squamata	Anolis_sagrei	68	4861	0.0139889
SH2D2A	Aves	Anseriformes	Anser_brachyrhynchus	4762	4861	0.979634
SH2D2A	Aves	Accipitriformes	Aquila_chrysaetos	3910	4861	0.804361
SH2D2A	Reptilia	Testudines	Chelonoidis_abingdonii	1119	4861	0.2302
SH2D2A	Reptilia	Testudines	Chrysemys_picta	1298	4861	0.267023
SH2D2A	Aves	Galliformes	Coturnix_japonica	4797	4861	0.986834
SH2D2A	Reptilia	Crocodylia	Crocodylus_porosus	1745	4861	0.35898
SH2D2A	Lepidosauria	Squamata	Eublepharis_macularius	208	4861	0.0427895
SH2D2A	Lepidosauria	Squamata	Euleptes_europaea	92	4861	0.0189261
SH2D2A	Aves	Passeriformes	Ficedula_albicollis	2768	4861	0.56943
SH2D2A	Aves	Passeriformes	Geospiza_fortis	2429	4861	0.499691
SH2D2A	Reptilia	Testudines	Gopherus_evgoodei	1267	4861	0.260646
SH2D2A	Lepidosauria	Squamata	Laticauda_laticaudata	0	4861	0
SH2D2A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	283	4861	0.0582185
SH2D2A	Aves	Galliformes	Meleagris_gallopavo	4861	4861	1
SH2D2A	Lepidosauria	Squamata	Naja_naja	0	4861	0
SH2D2A	Lepidosauria	Squamata	Notechis_scutatus	0	4861	0
SH2D2A	Aves	Passeriformes	Parus_major	3249	4861	0.668381
SH2D2A	Reptilia	Testudines	Pelodiscus_sinensis	1039	4861	0.213742
SH2D2A	Lepidosauria	Squamata	Podarcis_muralis	146	4861	0.030035
SH2D2A	Lepidosauria	Squamata	Podarcis_raffonei	88	4861	0.0181033
SH2D2A	Lepidosauria	Squamata	Pogona_vitticeps_zw	366	4861	0.0752931
SH2D2A	Lepidosauria	Squamata	Pogona_vitticeps_zz	366	4861	0.0752931
SH2D2A	Lepidosauria	Squamata	Pseudonaja_textilis	0	4861	0
SH2D2A	Lepidosauria	Squamata	Rhineura_floridana	88	4861	0.0181033
SH2D2A	Lepidosauria	Squamata	Salvator_merianae	82	4861	0.016869
SH2D2A	Aves	Passeriformes	Serinus_canaria	3270	4861	0.672701
SH2D2A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	874	4861	0.179798
SH2D2A	Aves	Psittaciformes	Strigops_habroptila	2259	4861	0.464719
SH2D2A	Aves	Struthioniformes	Struthio_camelus	4563	4861	0.938696
SH2D2A	Aves	Passeriformes	Taeniopygia_guttata	2983	4861	0.61366
SH2D2A	Reptilia	Testudines	Terrapene_carolina	1397	4861	0.287389
SIAH3	Aves	Anseriformes	Anas_platyrhynchos	28416	36248	0.783933
SIAH3	Lepidosauria	Squamata	Anolis_carolinensis	738	36248	0.0203597
SIAH3	Lepidosauria	Squamata	Anolis_sagrei	473	36248	0.013049
SIAH3	Aves	Anseriformes	Anser_brachyrhynchus	30266	36248	0.83497
SIAH3	Aves	Accipitriformes	Aquila_chrysaetos	30525	36248	0.842115
SIAH3	Reptilia	Testudines	Chelonoidis_abingdonii	12162	36248	0.335522
SIAH3	Reptilia	Testudines	Chrysemys_picta	13435	36248	0.370641
SIAH3	Aves	Galliformes	Coturnix_japonica	30927	36248	0.853206
SIAH3	Reptilia	Crocodylia	Crocodylus_porosus	11347	36248	0.313038
SIAH3	Lepidosauria	Squamata	Eublepharis_macularius	621	36248	0.017132
SIAH3	Lepidosauria	Squamata	Euleptes_europaea	699	36248	0.0192838
SIAH3	Aves	Passeriformes	Ficedula_albicollis	27103	36248	0.74771
SIAH3	Aves	Passeriformes	Geospiza_fortis	27132	36248	0.74851
SIAH3	Reptilia	Testudines	Gopherus_evgoodei	11614	36248	0.320404
SIAH3	Lepidosauria	Squamata	Laticauda_laticaudata	442	36248	0.0121938
SIAH3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1137	36248	0.0313672
SIAH3	Aves	Galliformes	Meleagris_gallopavo	35012	36248	0.965902
SIAH3	Lepidosauria	Squamata	Naja_naja	442	36248	0.0121938
SIAH3	Lepidosauria	Squamata	Notechis_scutatus	442	36248	0.0121938
SIAH3	Aves	Passeriformes	Parus_major	27565	36248	0.760456
SIAH3	Reptilia	Testudines	Pelodiscus_sinensis	11193	36248	0.308789
SIAH3	Lepidosauria	Squamata	Podarcis_muralis	642	36248	0.0177113
SIAH3	Lepidosauria	Squamata	Podarcis_raffonei	813	36248	0.0224288
SIAH3	Lepidosauria	Squamata	Pogona_vitticeps_zw	642	36248	0.0177113
SIAH3	Lepidosauria	Squamata	Pogona_vitticeps_zz	907	36248	0.0250221
SIAH3	Lepidosauria	Squamata	Pseudonaja_textilis	442	36248	0.0121938
SIAH3	Lepidosauria	Squamata	Rhineura_floridana	597	36248	0.0164699
SIAH3	Lepidosauria	Squamata	Salvator_merianae	755	36248	0.0208287
SIAH3	Aves	Passeriformes	Serinus_canaria	27166	36248	0.749448
SIAH3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	6751	36248	0.186245
SIAH3	Aves	Psittaciformes	Strigops_habroptila	29312	36248	0.808652
SIAH3	Aves	Struthioniformes	Struthio_camelus	29373	36248	0.810334
SIAH3	Aves	Passeriformes	Taeniopygia_guttata	27260	36248	0.752041
SIAH3	Reptilia	Testudines	Terrapene_carolina	15077	36248	0.41594
SLC24A1	Aves	Anseriformes	Anas_platyrhynchos	11831	14960	0.790842
SLC24A1	Lepidosauria	Squamata	Anolis_carolinensis	1439	14960	0.0961898
SLC24A1	Lepidosauria	Squamata	Anolis_sagrei	1519	14960	0.101537
SLC24A1	Aves	Anseriformes	Anser_brachyrhynchus	12131	14960	0.810896
SLC24A1	Aves	Accipitriformes	Aquila_chrysaetos	13467	14960	0.900201
SLC24A1	Reptilia	Testudines	Chelonoidis_abingdonii	4347	14960	0.290575
SLC24A1	Reptilia	Testudines	Chrysemys_picta	4782	14960	0.319652
SLC24A1	Aves	Galliformes	Coturnix_japonica	13040	14960	0.871658
SLC24A1	Reptilia	Crocodylia	Crocodylus_porosus	4809	14960	0.321457
SLC24A1	Lepidosauria	Squamata	Eublepharis_macularius	1584	14960	0.105882
SLC24A1	Lepidosauria	Squamata	Euleptes_europaea	1416	14960	0.0946524
SLC24A1	Aves	Passeriformes	Ficedula_albicollis	11956	14960	0.799198
SLC24A1	Aves	Passeriformes	Geospiza_fortis	12274	14960	0.820455
SLC24A1	Reptilia	Testudines	Gopherus_evgoodei	4714	14960	0.315107
SLC24A1	Lepidosauria	Squamata	Laticauda_laticaudata	1439	14960	0.0961898
SLC24A1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2112	14960	0.141176
SLC24A1	Aves	Galliformes	Meleagris_gallopavo	14018	14960	0.937032
SLC24A1	Lepidosauria	Squamata	Naja_naja	1729	14960	0.115575
SLC24A1	Lepidosauria	Squamata	Notechis_scutatus	1551	14960	0.103676
SLC24A1	Aves	Passeriformes	Parus_major	11372	14960	0.76016
SLC24A1	Reptilia	Testudines	Pelodiscus_sinensis	3715	14960	0.248329
SLC24A1	Lepidosauria	Squamata	Podarcis_muralis	1515	14960	0.10127
SLC24A1	Lepidosauria	Squamata	Podarcis_raffonei	1498	14960	0.100134
SLC24A1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1421	14960	0.0949866
SLC24A1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1421	14960	0.0949866
SLC24A1	Lepidosauria	Squamata	Pseudonaja_textilis	1536	14960	0.102674
SLC24A1	Lepidosauria	Squamata	Rhineura_floridana	1276	14960	0.0852941
SLC24A1	Lepidosauria	Squamata	Salvator_merianae	1495	14960	0.0999332
SLC24A1	Aves	Passeriformes	Serinus_canaria	11921	14960	0.796858
SLC24A1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2296	14960	0.153476
SLC24A1	Aves	Psittaciformes	Strigops_habroptila	11581	14960	0.774131
SLC24A1	Aves	Struthioniformes	Struthio_camelus	13553	14960	0.905949
SLC24A1	Aves	Passeriformes	Taeniopygia_guttata	11901	14960	0.795521
SLC24A1	Reptilia	Testudines	Terrapene_carolina	5162	14960	0.345053
SLC9A5	Aves	Anseriformes	Anas_platyrhynchos	8963	10795	0.830292
SLC9A5	Lepidosauria	Squamata	Anolis_carolinensis	1657	10795	0.153497
SLC9A5	Lepidosauria	Squamata	Anolis_sagrei	1895	10795	0.175544
SLC9A5	Aves	Anseriformes	Anser_brachyrhynchus	10388	10795	0.962297
SLC9A5	Aves	Accipitriformes	Aquila_chrysaetos	10056	10795	0.931542
SLC9A5	Reptilia	Testudines	Chelonoidis_abingdonii	3122	10795	0.289208
SLC9A5	Reptilia	Testudines	Chrysemys_picta	2829	10795	0.262066
SLC9A5	Aves	Galliformes	Coturnix_japonica	10615	10795	0.983326
SLC9A5	Reptilia	Crocodylia	Crocodylus_porosus	1373	10795	0.127189
SLC9A5	Lepidosauria	Squamata	Eublepharis_macularius	1924	10795	0.178231
SLC9A5	Lepidosauria	Squamata	Euleptes_europaea	1931	10795	0.178879
SLC9A5	Aves	Passeriformes	Ficedula_albicollis	10205	10795	0.945345
SLC9A5	Aves	Passeriformes	Geospiza_fortis	9312	10795	0.862622
SLC9A5	Reptilia	Testudines	Gopherus_evgoodei	3320	10795	0.30755
SLC9A5	Lepidosauria	Squamata	Laticauda_laticaudata	1159	10795	0.107365
SLC9A5	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2624	10795	0.243075
SLC9A5	Aves	Galliformes	Meleagris_gallopavo	10795	10795	1
SLC9A5	Lepidosauria	Squamata	Naja_naja	1233	10795	0.11422
SLC9A5	Lepidosauria	Squamata	Notechis_scutatus	1212	10795	0.112274
SLC9A5	Aves	Passeriformes	Parus_major	7929	10795	0.734507
SLC9A5	Reptilia	Testudines	Pelodiscus_sinensis	3632	10795	0.336452
SLC9A5	Lepidosauria	Squamata	Podarcis_muralis	1659	10795	0.153682
SLC9A5	Lepidosauria	Squamata	Podarcis_raffonei	1812	10795	0.167855
SLC9A5	Lepidosauria	Squamata	Pogona_vitticeps_zw	1800	10795	0.166744
SLC9A5	Lepidosauria	Squamata	Pogona_vitticeps_zz	1899	10795	0.175915
SLC9A5	Lepidosauria	Squamata	Pseudonaja_textilis	1312	10795	0.121538
SLC9A5	Lepidosauria	Squamata	Rhineura_floridana	1604	10795	0.148587
SLC9A5	Lepidosauria	Squamata	Salvator_merianae	1532	10795	0.141918
SLC9A5	Aves	Passeriformes	Serinus_canaria	10045	10795	0.930523
SLC9A5	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1536	10795	0.142288
SLC9A5	Aves	Psittaciformes	Strigops_habroptila	9898	10795	0.916906
SLC9A5	Aves	Struthioniformes	Struthio_camelus	9006	10795	0.834275
SLC9A5	Aves	Passeriformes	Taeniopygia_guttata	8904	10795	0.824826
SLC9A5	Reptilia	Testudines	Terrapene_carolina	3031	10795	0.280778
SSTR4	Aves	Anseriformes	Anas_platyrhynchos	2141	2141	1
SSTR4	Lepidosauria	Squamata	Anolis_carolinensis	833	2141	0.389071
SSTR4	Lepidosauria	Squamata	Anolis_sagrei	1120	2141	0.52312
SSTR4	Aves	Anseriformes	Anser_brachyrhynchus	2084	2141	0.973377
SSTR4	Aves	Accipitriformes	Aquila_chrysaetos	2075	2141	0.969173
SSTR4	Reptilia	Testudines	Chelonoidis_abingdonii	1222	2141	0.570761
SSTR4	Reptilia	Testudines	Chrysemys_picta	1332	2141	0.622139
SSTR4	Aves	Galliformes	Coturnix_japonica	2141	2141	1
SSTR4	Reptilia	Crocodylia	Crocodylus_porosus	1658	2141	0.774404
