Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value	right_gene
HPGDS	Lepidosauria	Squamata	Podarcis_muralis	2854	68331	0.0417673 OPN4-1	OPN4-1
HPGDS	Lepidosauria	Squamata	Podarcis_raffonei	3141	68331	0.0459674 OPN4-1	OPN4-1
HPGDS	Lepidosauria	Squamata	Pogona_vitticeps_zw	3034	68331	0.0444015 OPN4-1	OPN4-1
HPGDS	Lepidosauria	Squamata	Pogona_vitticeps_zz	3425	68331	0.0501237 OPN4-1	OPN4-1
HPGDS	Lepidosauria	Squamata	Pseudonaja_textilis	1873	68331	0.0274107 OPN4-1	OPN4-1
HPGDS	Lepidosauria	Squamata	Rhineura_floridana	3417	68331	0.0500066 OPN4-1	OPN4-1
HPGDS	Lepidosauria	Squamata	Salvator_merianae	2208	68331	0.0323133 OPN4-1	OPN4-1
HPGDS	Aves	Passeriformes	Serinus_canaria	52652	68331	0.770543 OPN4-1	OPN4-1
HPGDS	Lepidosauria	Sphenodontia	Sphenodon_punctatus	5675	68331	0.0830516 OPN4-1	OPN4-1
HPGDS	Aves	Psittaciformes	Strigops_habroptila	51712	68331	0.756787 OPN4-1	OPN4-1
HPGDS	Aves	Struthioniformes	Struthio_camelus	59148	68331	0.86561 OPN4-1	OPN4-1
HPGDS	Aves	Passeriformes	Taeniopygia_guttata	52888	68331	0.773997 OPN4-1	OPN4-1
HPGDS	Reptilia	Testudines	Terrapene_carolina	15998	68331	0.234125 OPN4-1	OPN4-1
HRASLS	Aves	Anseriformes	Anas_platyrhynchos	38399	90802	0.422887 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Anolis_carolinensis	6735	90802	0.0741724 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Anolis_sagrei	32927	90802	0.362624 FCGBP	FCGBP
HRASLS	Aves	Anseriformes	Anser_brachyrhynchus	35788	90802	0.394132 FCGBP	FCGBP
HRASLS	Aves	Accipitriformes	Aquila_chrysaetos	57582	90802	0.634149 FCGBP	FCGBP
HRASLS	Reptilia	Testudines	Chelonoidis_abingdonii	21619	90802	0.238089 FCGBP	FCGBP
HRASLS	Reptilia	Testudines	Chrysemys_picta	23069	90802	0.254058 FCGBP	FCGBP
HRASLS	Aves	Galliformes	Coturnix_japonica	48479	90802	0.533898 FCGBP	FCGBP
HRASLS	Reptilia	Crocodylia	Crocodylus_porosus	12522	90802	0.137904 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Eublepharis_macularius	39405	90802	0.433966 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Euleptes_europaea	36946	90802	0.406885 FCGBP	FCGBP
HRASLS	Aves	Passeriformes	Ficedula_albicollis	31660	90802	0.348671 FCGBP	FCGBP
HRASLS	Aves	Passeriformes	Geospiza_fortis	30220	90802	0.332812 FCGBP	FCGBP
HRASLS	Reptilia	Testudines	Gopherus_evgoodei	23168	90802	0.255149 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Laticauda_laticaudata	7014	90802	0.077245 FCGBP	FCGBP
HRASLS	Actinistia	Coelacanthiformes	Latimeria_chalumnae	7364	90802	0.0810995 FCGBP	FCGBP
HRASLS	Aves	Galliformes	Meleagris_gallopavo	45566	90802	0.501817 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Naja_naja	6212	90802	0.0684126 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Notechis_scutatus	6861	90802	0.07556 FCGBP	FCGBP
HRASLS	Aves	Passeriformes	Parus_major	29708	90802	0.327173 FCGBP	FCGBP
HRASLS	Reptilia	Testudines	Pelodiscus_sinensis	13817	90802	0.152166 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Podarcis_muralis	5167	90802	0.056904 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Podarcis_raffonei	27763	90802	0.305753 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Pogona_vitticeps_zw	39141	90802	0.431059 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Pogona_vitticeps_zz	40271	90802	0.443503 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Pseudonaja_textilis	6980	90802	0.0768706 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Rhineura_floridana	32702	90802	0.360146 FCGBP	FCGBP
HRASLS	Lepidosauria	Squamata	Salvator_merianae	4468	90802	0.049206 FCGBP	FCGBP
HRASLS	Aves	Passeriformes	Serinus_canaria	36500	90802	0.401974 FCGBP	FCGBP
HRASLS	Lepidosauria	Sphenodontia	Sphenodon_punctatus	6567	90802	0.0723222 FCGBP	FCGBP
HRASLS	Aves	Psittaciformes	Strigops_habroptila	43160	90802	0.47532 FCGBP	FCGBP
HRASLS	Aves	Struthioniformes	Struthio_camelus	41594	90802	0.458074 FCGBP	FCGBP
HRASLS	Aves	Passeriformes	Taeniopygia_guttata	30929	90802	0.34062 FCGBP	FCGBP
HRASLS	Reptilia	Testudines	Terrapene_carolina	22938	90802	0.252616 FCGBP	FCGBP
HSD17B1	Aves	Anseriformes	Anas_platyrhynchos	3422	3884	0.88105 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Anolis_carolinensis	818	3884	0.210608 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Anolis_sagrei	1063	3884	0.273687 MLX	MLX
HSD17B1	Aves	Anseriformes	Anser_brachyrhynchus	3643	3884	0.937951 MLX	MLX
HSD17B1	Aves	Accipitriformes	Aquila_chrysaetos	3727	3884	0.959578 MLX	MLX
HSD17B1	Reptilia	Testudines	Chelonoidis_abingdonii	2796	3884	0.719876 MLX	MLX
HSD17B1	Reptilia	Testudines	Chrysemys_picta	2705	3884	0.696447 MLX	MLX
HSD17B1	Aves	Galliformes	Coturnix_japonica	3649	3884	0.939495 MLX	MLX
HSD17B1	Reptilia	Crocodylia	Crocodylus_porosus	2269	3884	0.584192 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Eublepharis_macularius	1078	3884	0.277549 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Euleptes_europaea	1384	3884	0.356334 MLX	MLX
HSD17B1	Aves	Passeriformes	Ficedula_albicollis	3141	3884	0.808702 MLX	MLX
HSD17B1	Aves	Passeriformes	Geospiza_fortis	3255	3884	0.838054 MLX	MLX
HSD17B1	Reptilia	Testudines	Gopherus_evgoodei	2799	3884	0.720649 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Laticauda_laticaudata	706	3884	0.181771 MLX	MLX
HSD17B1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	659	3884	0.16967 MLX	MLX
HSD17B1	Aves	Galliformes	Meleagris_gallopavo	3567	3884	0.918383 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Naja_naja	907	3884	0.233522 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Notechis_scutatus	706	3884	0.181771 MLX	MLX
HSD17B1	Aves	Passeriformes	Parus_major	2978	3884	0.766735 MLX	MLX
HSD17B1	Reptilia	Testudines	Pelodiscus_sinensis	1456	3884	0.374871 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Podarcis_muralis	925	3884	0.238157 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Podarcis_raffonei	1137	3884	0.292739 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1152	3884	0.296601 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1241	3884	0.319516 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Pseudonaja_textilis	653	3884	0.168126 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Rhineura_floridana	1545	3884	0.397786 MLX	MLX
HSD17B1	Lepidosauria	Squamata	Salvator_merianae	864	3884	0.222451 MLX	MLX
HSD17B1	Aves	Passeriformes	Serinus_canaria	2995	3884	0.771112 MLX	MLX
HSD17B1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1061	3884	0.273172 MLX	MLX
HSD17B1	Aves	Psittaciformes	Strigops_habroptila	3330	3884	0.857364 MLX	MLX
HSD17B1	Aves	Struthioniformes	Struthio_camelus	3468	3884	0.892894 MLX	MLX
HSD17B1	Aves	Passeriformes	Taeniopygia_guttata	2871	3884	0.739186 MLX	MLX
HSD17B1	Reptilia	Testudines	Terrapene_carolina	2666	3884	0.686406 MLX	MLX
IL13RA2	Aves	Anseriformes	Anas_platyrhynchos	31045	40284	0.770653 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Anolis_carolinensis	4236	40284	0.105153 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Anolis_sagrei	4041	40284	0.100313 LRCH2	LRCH2
IL13RA2	Aves	Anseriformes	Anser_brachyrhynchus	32509	40284	0.806995 LRCH2	LRCH2
IL13RA2	Aves	Accipitriformes	Aquila_chrysaetos	36114	40284	0.896485 LRCH2	LRCH2
IL13RA2	Reptilia	Testudines	Chelonoidis_abingdonii	10256	40284	0.254592 LRCH2	LRCH2
IL13RA2	Reptilia	Testudines	Chrysemys_picta	10866	40284	0.269735 LRCH2	LRCH2
IL13RA2	Aves	Galliformes	Coturnix_japonica	37743	40284	0.936923 LRCH2	LRCH2
IL13RA2	Reptilia	Crocodylia	Crocodylus_porosus	9340	40284	0.231854 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Eublepharis_macularius	5461	40284	0.135563 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Euleptes_europaea	5604	40284	0.139112 LRCH2	LRCH2
IL13RA2	Aves	Passeriformes	Ficedula_albicollis	28203	40284	0.700104 LRCH2	LRCH2
IL13RA2	Aves	Passeriformes	Geospiza_fortis	27556	40284	0.684043 LRCH2	LRCH2
IL13RA2	Reptilia	Testudines	Gopherus_evgoodei	10525	40284	0.26127 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Laticauda_laticaudata	3886	40284	0.0964651 LRCH2	LRCH2
IL13RA2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2819	40284	0.0699782 LRCH2	LRCH2
IL13RA2	Aves	Galliformes	Meleagris_gallopavo	39277	40284	0.975002 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Naja_naja	4477	40284	0.111136 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Notechis_scutatus	3850	40284	0.0955714 LRCH2	LRCH2
IL13RA2	Aves	Passeriformes	Parus_major	28650	40284	0.7112 LRCH2	LRCH2
IL13RA2	Reptilia	Testudines	Pelodiscus_sinensis	7980	40284	0.198094 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Podarcis_muralis	4863	40284	0.120718 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Podarcis_raffonei	5129	40284	0.127321 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Pogona_vitticeps_zw	5762	40284	0.143034 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Pogona_vitticeps_zz	6007	40284	0.149116 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Pseudonaja_textilis	4006	40284	0.0994439 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Rhineura_floridana	5537	40284	0.137449 LRCH2	LRCH2
IL13RA2	Lepidosauria	Squamata	Salvator_merianae	5039	40284	0.125087 LRCH2	LRCH2
IL13RA2	Aves	Passeriformes	Serinus_canaria	28485	40284	0.707105 LRCH2	LRCH2
IL13RA2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	6292	40284	0.156191 LRCH2	LRCH2
IL13RA2	Aves	Psittaciformes	Strigops_habroptila	27589	40284	0.684862 LRCH2	LRCH2
IL13RA2	Aves	Struthioniformes	Struthio_camelus	32548	40284	0.807963 LRCH2	LRCH2
IL13RA2	Aves	Passeriformes	Taeniopygia_guttata	26548	40284	0.659021 LRCH2	LRCH2
IL13RA2	Reptilia	Testudines	Terrapene_carolina	10437	40284	0.259085 LRCH2	LRCH2
IL26	Aves	Anseriformes	Anas_platyrhynchos	2452	2452	1 IL22	IL22
IL26	Lepidosauria	Squamata	Anolis_carolinensis	550	2452	0.224307 IL22	IL22
IL26	Lepidosauria	Squamata	Anolis_sagrei	523	2452	0.213295 IL22	IL22
IL26	Aves	Anseriformes	Anser_brachyrhynchus	2452	2452	1 IL22	IL22
IL26	Aves	Accipitriformes	Aquila_chrysaetos	2398	2452	0.977977 IL22	IL22
IL26	Reptilia	Testudines	Chelonoidis_abingdonii	1724	2452	0.7031 IL22	IL22
IL26	Reptilia	Testudines	Chrysemys_picta	1706	2452	0.695759 IL22	IL22
IL26	Aves	Galliformes	Coturnix_japonica	2452	2452	1 IL22	IL22
IL26	Reptilia	Crocodylia	Crocodylus_porosus	1970	2452	0.803426 IL22	IL22
IL26	Lepidosauria	Squamata	Eublepharis_macularius	1420	2452	0.579119 IL22	IL22
IL26	Lepidosauria	Squamata	Euleptes_europaea	1018	2452	0.415171 IL22	IL22
IL26	Aves	Passeriformes	Ficedula_albicollis	2395	2452	0.976754 IL22	IL22
IL26	Aves	Passeriformes	Geospiza_fortis	2452	2452	1 IL22	IL22
IL26	Reptilia	Testudines	Gopherus_evgoodei	1767	2452	0.720636 IL22	IL22
IL26	Lepidosauria	Squamata	Laticauda_laticaudata	0	2452	0 IL22	IL22
IL26	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	2452	0 IL22	IL22
IL26	Aves	Galliformes	Meleagris_gallopavo	2452	2452	1 IL22	IL22
IL26	Lepidosauria	Squamata	Naja_naja	0	2452	0 IL22	IL22
IL26	Lepidosauria	Squamata	Notechis_scutatus	0	2452	0 IL22	IL22
IL26	Aves	Passeriformes	Parus_major	2452	2452	1 IL22	IL22
IL26	Reptilia	Testudines	Pelodiscus_sinensis	1670	2452	0.681077 IL22	IL22
IL26	Lepidosauria	Squamata	Podarcis_muralis	997	2452	0.406607 IL22	IL22
IL26	Lepidosauria	Squamata	Podarcis_raffonei	993	2452	0.404976 IL22	IL22
IL26	Lepidosauria	Squamata	Pogona_vitticeps_zw	1112	2452	0.453507 IL22	IL22
IL26	Lepidosauria	Squamata	Pogona_vitticeps_zz	1112	2452	0.453507 IL22	IL22
IL26	Lepidosauria	Squamata	Pseudonaja_textilis	0	2452	0 IL22	IL22
IL26	Lepidosauria	Squamata	Rhineura_floridana	1201	2452	0.489804 IL22	IL22
IL26	Lepidosauria	Squamata	Salvator_merianae	0	2452	0 IL22	IL22
IL26	Aves	Passeriformes	Serinus_canaria	2452	2452	1 IL22	IL22
IL26	Lepidosauria	Sphenodontia	Sphenodon_punctatus	976	2452	0.398042 IL22	IL22
IL26	Aves	Psittaciformes	Strigops_habroptila	2452	2452	1 IL22	IL22
IL26	Aves	Struthioniformes	Struthio_camelus	2452	2452	1 IL22	IL22
IL26	Aves	Passeriformes	Taeniopygia_guttata	2452	2452	1 IL22	IL22
IL26	Reptilia	Testudines	Terrapene_carolina	1687	2452	0.68801 IL22	IL22
IL34	Aves	Anseriformes	Anas_platyrhynchos	28390	28390	1 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Anolis_carolinensis	5503	28390	0.193836 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Anolis_sagrei	5803	28390	0.204403 SF3B3	SF3B3
IL34	Aves	Anseriformes	Anser_brachyrhynchus	25538	28390	0.899542 SF3B3	SF3B3
IL34	Aves	Accipitriformes	Aquila_chrysaetos	27420	28390	0.965833 SF3B3	SF3B3
IL34	Reptilia	Testudines	Chelonoidis_abingdonii	19885	28390	0.700423 SF3B3	SF3B3
IL34	Reptilia	Testudines	Chrysemys_picta	19804	28390	0.69757 SF3B3	SF3B3
IL34	Aves	Galliformes	Coturnix_japonica	27813	28390	0.979676 SF3B3	SF3B3
IL34	Reptilia	Crocodylia	Crocodylus_porosus	16883	28390	0.594681 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Eublepharis_macularius	6050	28390	0.213103 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Euleptes_europaea	6595	28390	0.2323 SF3B3	SF3B3
IL34	Aves	Passeriformes	Ficedula_albicollis	27297	28390	0.961501 SF3B3	SF3B3
IL34	Aves	Passeriformes	Geospiza_fortis	26612	28390	0.937372 SF3B3	SF3B3
IL34	Reptilia	Testudines	Gopherus_evgoodei	18830	28390	0.663262 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Laticauda_laticaudata	6506	28390	0.229165 SF3B3	SF3B3
IL34	Actinistia	Coelacanthiformes	Latimeria_chalumnae	4060	28390	0.143008 SF3B3	SF3B3
IL34	Aves	Galliformes	Meleagris_gallopavo	28338	28390	0.998168 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Naja_naja	6030	28390	0.212399 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Notechis_scutatus	6572	28390	0.23149 SF3B3	SF3B3
IL34	Aves	Passeriformes	Parus_major	26502	28390	0.933498 SF3B3	SF3B3
IL34	Reptilia	Testudines	Pelodiscus_sinensis	12541	28390	0.44174 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Podarcis_muralis	5001	28390	0.176154 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Podarcis_raffonei	6726	28390	0.236914 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Pogona_vitticeps_zw	5573	28390	0.196302 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Pogona_vitticeps_zz	5820	28390	0.205002 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Pseudonaja_textilis	7119	28390	0.250757 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Rhineura_floridana	6059	28390	0.21342 SF3B3	SF3B3
IL34	Lepidosauria	Squamata	Salvator_merianae	5938	28390	0.209158 SF3B3	SF3B3
IL34	Aves	Passeriformes	Serinus_canaria	26760	28390	0.942585 SF3B3	SF3B3
IL34	Lepidosauria	Sphenodontia	Sphenodon_punctatus	8918	28390	0.314125 SF3B3	SF3B3
IL34	Aves	Psittaciformes	Strigops_habroptila	27560	28390	0.970764 SF3B3	SF3B3
IL34	Aves	Struthioniformes	Struthio_camelus	27233	28390	0.959246 SF3B3	SF3B3
IL34	Aves	Passeriformes	Taeniopygia_guttata	27015	28390	0.951567 SF3B3	SF3B3
IL34	Reptilia	Testudines	Terrapene_carolina	20362	28390	0.717224 SF3B3	SF3B3
IL5RA	Aves	Anseriformes	Anas_platyrhynchos	3196	3633	0.879714 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Anolis_carolinensis	1218	3633	0.33526 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Anolis_sagrei	1539	3633	0.423617 TRNT1	TRNT1
IL5RA	Aves	Anseriformes	Anser_brachyrhynchus	3122	3633	0.859345 TRNT1	TRNT1
IL5RA	Aves	Accipitriformes	Aquila_chrysaetos	2719	3633	0.748417 TRNT1	TRNT1
IL5RA	Reptilia	Testudines	Chelonoidis_abingdonii	1773	3633	0.488026 TRNT1	TRNT1
IL5RA	Reptilia	Testudines	Chrysemys_picta	1715	3633	0.472062 TRNT1	TRNT1
IL5RA	Aves	Galliformes	Coturnix_japonica	3393	3633	0.933939 TRNT1	TRNT1
IL5RA	Reptilia	Crocodylia	Crocodylus_porosus	2112	3633	0.581338 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Eublepharis_macularius	1898	3633	0.522433 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Euleptes_europaea	1404	3633	0.386457 TRNT1	TRNT1
IL5RA	Aves	Passeriformes	Ficedula_albicollis	2506	3633	0.689788 TRNT1	TRNT1
IL5RA	Aves	Passeriformes	Geospiza_fortis	1970	3633	0.542252 TRNT1	TRNT1
IL5RA	Reptilia	Testudines	Gopherus_evgoodei	1856	3633	0.510873 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Laticauda_laticaudata	1551	3633	0.42692 TRNT1	TRNT1
IL5RA	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1354	3633	0.372695 TRNT1	TRNT1
IL5RA	Aves	Galliformes	Meleagris_gallopavo	3582	3633	0.985962 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Naja_naja	1703	3633	0.468759 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Notechis_scutatus	1673	3633	0.460501 TRNT1	TRNT1
IL5RA	Aves	Passeriformes	Parus_major	2630	3633	0.72392 TRNT1	TRNT1
IL5RA	Reptilia	Testudines	Pelodiscus_sinensis	2044	3633	0.56262 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Podarcis_muralis	1489	3633	0.409854 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Podarcis_raffonei	1639	3633	0.451142 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Pogona_vitticeps_zw	1802	3633	0.496009 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Pogona_vitticeps_zz	1617	3633	0.445087 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Pseudonaja_textilis	1716	3633	0.472337 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Rhineura_floridana	1452	3633	0.39967 TRNT1	TRNT1
IL5RA	Lepidosauria	Squamata	Salvator_merianae	1274	3633	0.350674 TRNT1	TRNT1
IL5RA	Aves	Passeriformes	Serinus_canaria	2156	3633	0.593449 TRNT1	TRNT1
IL5RA	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1663	3633	0.457748 TRNT1	TRNT1
IL5RA	Aves	Psittaciformes	Strigops_habroptila	2985	3633	0.821635 TRNT1	TRNT1
IL5RA	Aves	Struthioniformes	Struthio_camelus	3170	3633	0.872557 TRNT1	TRNT1
IL5RA	Aves	Passeriformes	Taeniopygia_guttata	2684	3633	0.738783 TRNT1	TRNT1
IL5RA	Reptilia	Testudines	Terrapene_carolina	1955	3633	0.538123 TRNT1	TRNT1
INTS6	Aves	Anseriformes	Anas_platyrhynchos	50446	65583	0.769193 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Anolis_carolinensis	1987	65583	0.0302975 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Anolis_sagrei	3414	65583	0.0520562 WDFY2	WDFY2
INTS6	Aves	Anseriformes	Anser_brachyrhynchus	52496	65583	0.800451 WDFY2	WDFY2
INTS6	Aves	Accipitriformes	Aquila_chrysaetos	56602	65583	0.863059 WDFY2	WDFY2
INTS6	Reptilia	Testudines	Chelonoidis_abingdonii	8411	65583	0.12825 WDFY2	WDFY2
INTS6	Reptilia	Testudines	Chrysemys_picta	10165	65583	0.154994 WDFY2	WDFY2
INTS6	Aves	Galliformes	Coturnix_japonica	48834	65583	0.744614 WDFY2	WDFY2
INTS6	Reptilia	Crocodylia	Crocodylus_porosus	6468	65583	0.0986231 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Eublepharis_macularius	2044	65583	0.0311666 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Euleptes_europaea	2663	65583	0.040605 WDFY2	WDFY2
INTS6	Aves	Passeriformes	Ficedula_albicollis	50614	65583	0.771755 WDFY2	WDFY2
INTS6	Aves	Passeriformes	Geospiza_fortis	51456	65583	0.784594 WDFY2	WDFY2
INTS6	Reptilia	Testudines	Gopherus_evgoodei	8100	65583	0.123508 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Laticauda_laticaudata	2331	65583	0.0355427 WDFY2	WDFY2
INTS6	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1453	65583	0.0221551 WDFY2	WDFY2
INTS6	Aves	Galliformes	Meleagris_gallopavo	62602	65583	0.954546 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Naja_naja	1860	65583	0.028361 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Notechis_scutatus	2188	65583	0.0333623 WDFY2	WDFY2
INTS6	Aves	Passeriformes	Parus_major	50621	65583	0.771862 WDFY2	WDFY2
INTS6	Reptilia	Testudines	Pelodiscus_sinensis	6984	65583	0.106491 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Podarcis_muralis	2148	65583	0.0327524 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Podarcis_raffonei	2497	65583	0.0380739 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Pogona_vitticeps_zw	2398	65583	0.0365644 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Pogona_vitticeps_zz	2473	65583	0.0377079 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Pseudonaja_textilis	2144	65583	0.0326914 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Rhineura_floridana	2289	65583	0.0349023 WDFY2	WDFY2
INTS6	Lepidosauria	Squamata	Salvator_merianae	1864	65583	0.028422 WDFY2	WDFY2
INTS6	Aves	Passeriformes	Serinus_canaria	51213	65583	0.780888 WDFY2	WDFY2
INTS6	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3330	65583	0.0507754 WDFY2	WDFY2
INTS6	Aves	Psittaciformes	Strigops_habroptila	54107	65583	0.825016 WDFY2	WDFY2
INTS6	Aves	Struthioniformes	Struthio_camelus	53813	65583	0.820533 WDFY2	WDFY2
INTS6	Aves	Passeriformes	Taeniopygia_guttata	50534	65583	0.770535 WDFY2	WDFY2
INTS6	Reptilia	Testudines	Terrapene_carolina	12217	65583	0.186283 WDFY2	WDFY2
KDM3A	Aves	Anseriformes	Anas_platyrhynchos	2636	3989	0.660817 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Anolis_carolinensis	1239	3989	0.310604 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Anolis_sagrei	1344	3989	0.336927 CHMP3	CHMP3
KDM3A	Aves	Anseriformes	Anser_brachyrhynchus	2786	3989	0.698421 CHMP3	CHMP3
KDM3A	Aves	Accipitriformes	Aquila_chrysaetos	3390	3989	0.849837 CHMP3	CHMP3
KDM3A	Reptilia	Testudines	Chelonoidis_abingdonii	2336	3989	0.58561 CHMP3	CHMP3
KDM3A	Reptilia	Testudines	Chrysemys_picta	1471	3989	0.368764 CHMP3	CHMP3
KDM3A	Aves	Galliformes	Coturnix_japonica	3247	3989	0.813988 CHMP3	CHMP3
KDM3A	Reptilia	Crocodylia	Crocodylus_porosus	1231	3989	0.308599 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Eublepharis_macularius	1405	3989	0.352219 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Euleptes_europaea	1271	3989	0.318626 CHMP3	CHMP3
KDM3A	Aves	Passeriformes	Ficedula_albicollis	2866	3989	0.718476 CHMP3	CHMP3
KDM3A	Aves	Passeriformes	Geospiza_fortis	3015	3989	0.755829 CHMP3	CHMP3
KDM3A	Reptilia	Testudines	Gopherus_evgoodei	1685	3989	0.422412 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Laticauda_laticaudata	906	3989	0.227125 CHMP3	CHMP3
KDM3A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	821	3989	0.205816 CHMP3	CHMP3
KDM3A	Aves	Galliformes	Meleagris_gallopavo	3989	3989	1 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Naja_naja	737	3989	0.184758 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Notechis_scutatus	997	3989	0.249937 CHMP3	CHMP3
KDM3A	Aves	Passeriformes	Parus_major	3160	3989	0.792178 CHMP3	CHMP3
KDM3A	Reptilia	Testudines	Pelodiscus_sinensis	1259	3989	0.315618 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Podarcis_muralis	1039	3989	0.260466 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Podarcis_raffonei	1329	3989	0.333166 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Pogona_vitticeps_zw	1532	3989	0.384056 CHMP3	CHMP3
