focal_gene	species_name	class	order	Left	Focal	Right
NOTCH2	Notechis_scutatus	Lepidosauria	Squamata	1	0.900219	0
NOTCH2	Parus_major	Aves	Passeriformes	1	0.988761	1
NOTCH2	Pelodiscus_sinensis	Reptilia	Testudines	0.885321	0.958333	0
NOTCH2	Podarcis_muralis	Lepidosauria	Squamata	1	0.898986	0
NOTCH2	Podarcis_raffonei	Lepidosauria	Squamata	1	0.946683	0
NOTCH2	Pogona_vitticeps_zw	Lepidosauria	Squamata	1	0.912418	0
NOTCH2	Pogona_vitticeps_zz	Lepidosauria	Squamata	1	0.932292	0
NOTCH2	Pseudonaja_textilis	Lepidosauria	Squamata	1	0.88432	0
NOTCH2	Rhineura_floridana	Lepidosauria	Squamata	1	0.931469	0.206751
NOTCH2	Salvator_merianae	Lepidosauria	Squamata	1	0.899534	0
NOTCH2	Serinus_canaria	Aves	Passeriformes	1	0.988761	0.938819
NOTCH2	Sphenodon_punctatus	Lepidosauria	Sphenodontia	1	0.965323	0
NOTCH2	Strigops_habroptila	Aves	Psittaciformes	1	1	1
NOTCH2	Struthio_camelus	Aves	Struthioniformes	1	0.988761	0
NOTCH2	Taeniopygia_guttata	Aves	Passeriformes	1	0.988761	1
NOTCH2	Terrapene_carolina	Reptilia	Testudines	1	0.988761	0
OLAH	Anas_platyrhynchos	Aves	Anseriformes	0.694215	1	1
OLAH	Anolis_carolinensis	Lepidosauria	Squamata	0.694215	0	1
OLAH	Anolis_sagrei	Lepidosauria	Squamata	0.694215	0	1
OLAH	Anser_brachyrhynchus	Aves	Anseriformes	0.694215	1	1
OLAH	Aquila_chrysaetos	Aves	Accipitriformes	0.694215	0.57888	1
OLAH	Chelonoidis_abingdonii	Reptilia	Testudines	0.694215	1	1
OLAH	Chrysemys_picta	Reptilia	Testudines	0.694215	1	1
OLAH	Coturnix_japonica	Aves	Galliformes	1	1	1
OLAH	Crocodylus_porosus	Reptilia	Crocodylia	0.694215	1	1
OLAH	Eublepharis_macularius	Lepidosauria	Squamata	0.694215	0	1
OLAH	Euleptes_europaea	Lepidosauria	Squamata	0.694215	0	0.994009
OLAH	Ficedula_albicollis	Aves	Passeriformes	0.694215	1	1
OLAH	Geospiza_fortis	Aves	Passeriformes	0.694215	1	1
OLAH	Gopherus_evgoodei	Reptilia	Testudines	0.694215	1	1
OLAH	Laticauda_laticaudata	Lepidosauria	Squamata	0.694215	0	0.948802
OLAH	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.694215	0.866412	0.785403
OLAH	Meleagris_gallopavo	Aves	Galliformes	1	1	1
OLAH	Naja_naja	Lepidosauria	Squamata	0.694215	0	1
OLAH	Notechis_scutatus	Lepidosauria	Squamata	0.694215	0	1
OLAH	Parus_major	Aves	Passeriformes	0.694215	1	1
OLAH	Pelodiscus_sinensis	Reptilia	Testudines	0.694215	0.978372	1
OLAH	Podarcis_muralis	Lepidosauria	Squamata	0.694215	0	1
OLAH	Podarcis_raffonei	Lepidosauria	Squamata	0.694215	0	1
OLAH	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.694215	0	1
OLAH	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.694215	0	1
OLAH	Pseudonaja_textilis	Lepidosauria	Squamata	0.694215	0	1
OLAH	Rhineura_floridana	Lepidosauria	Squamata	0.694215	0	1
OLAH	Salvator_merianae	Lepidosauria	Squamata	0.694215	0	1
OLAH	Serinus_canaria	Aves	Passeriformes	0.694215	1	1
OLAH	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.694215	0.783715	1
OLAH	Strigops_habroptila	Aves	Psittaciformes	0.694215	1	1
OLAH	Struthio_camelus	Aves	Struthioniformes	0.694215	1	1
OLAH	Taeniopygia_guttata	Aves	Passeriformes	0.694215	1	1
OLAH	Terrapene_carolina	Reptilia	Testudines	0.694215	1	1
RBBP7	Anas_platyrhynchos	Aves	Anseriformes	0.896875	1	1
RBBP7	Anolis_carolinensis	Lepidosauria	Squamata	0.813542	0.98524	0.917757
RBBP7	Anolis_sagrei	Lepidosauria	Squamata	0.885417	0.98524	0.917757
RBBP7	Anser_brachyrhynchus	Aves	Anseriformes	0.896875	1	1
RBBP7	Aquila_chrysaetos	Aves	Accipitriformes	0.896875	1	1
RBBP7	Chelonoidis_abingdonii	Reptilia	Testudines	0.896875	0.98524	1
RBBP7	Chrysemys_picta	Reptilia	Testudines	0.896875	1	0.917757
RBBP7	Coturnix_japonica	Aves	Galliformes	1	1	1
RBBP7	Crocodylus_porosus	Reptilia	Crocodylia	0.863021	0.98524	1
RBBP7	Eublepharis_macularius	Lepidosauria	Squamata	1	0.980627	1
RBBP7	Euleptes_europaea	Lepidosauria	Squamata	1	0.980627	0.970717
RBBP7	Ficedula_albicollis	Aves	Passeriformes	0.896875	1	1
RBBP7	Geospiza_fortis	Aves	Passeriformes	0.896875	0.98524	0.917757
RBBP7	Gopherus_evgoodei	Reptilia	Testudines	0.896875	0.98524	0.917757
RBBP7	Laticauda_laticaudata	Lepidosauria	Squamata	0.828646	0.919742	0.891589
RBBP7	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.66875	0.98524	0.807477
RBBP7	Meleagris_gallopavo	Aves	Galliformes	0.909375	1	0.917757
RBBP7	Naja_naja	Lepidosauria	Squamata	0.863021	0.919742	0.848598
RBBP7	Notechis_scutatus	Lepidosauria	Squamata	0.828646	0.919742	0.891589
RBBP7	Parus_major	Aves	Passeriformes	0.896875	1	1
RBBP7	Pelodiscus_sinensis	Reptilia	Testudines	0.863021	1	0.917757
RBBP7	Podarcis_muralis	Lepidosauria	Squamata	0.863021	0.976937	0.917757
RBBP7	Podarcis_raffonei	Lepidosauria	Squamata	1	0.976937	1
RBBP7	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.896875	0.98524	0.917757
RBBP7	Pogona_vitticeps_zz	Lepidosauria	Squamata	1	0.98524	0.917757
RBBP7	Pseudonaja_textilis	Lepidosauria	Squamata	0.828646	0.919742	0.891589
RBBP7	Rhineura_floridana	Lepidosauria	Squamata	0.966146	0.980627	1
RBBP7	Salvator_merianae	Lepidosauria	Squamata	0.826042	0.980627	0.908411
RBBP7	Serinus_canaria	Aves	Passeriformes	0.896875	1	0.917757
RBBP7	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.863021	0.98524	0.871028
RBBP7	Strigops_habroptila	Aves	Psittaciformes	0.994792	1	1
RBBP7	Struthio_camelus	Aves	Struthioniformes	0.896875	0.98524	0.917757
RBBP7	Taeniopygia_guttata	Aves	Passeriformes	0.896875	1	1
RBBP7	Terrapene_carolina	Reptilia	Testudines	0.896875	0.98524	0.917757
RIPPLY3	Anas_platyrhynchos	Aves	Anseriformes	0.85162	1	1
RIPPLY3	Anolis_carolinensis	Lepidosauria	Squamata	0.948102	0	0.666667
RIPPLY3	Anolis_sagrei	Lepidosauria	Squamata	0.943574	0	0.908676
RIPPLY3	Anser_brachyrhynchus	Aves	Anseriformes	0.95263	1	1
RIPPLY3	Aquila_chrysaetos	Aves	Accipitriformes	0.985371	1	1
RIPPLY3	Chelonoidis_abingdonii	Reptilia	Testudines	0.944619	1	0.958904
RIPPLY3	Chrysemys_picta	Reptilia	Testudines	0.934866	1	0.666667
RIPPLY3	Coturnix_japonica	Aves	Galliformes	1	1	1
RIPPLY3	Crocodylus_porosus	Reptilia	Crocodylia	0.934866	0.826972	0.885845
RIPPLY3	Eublepharis_macularius	Lepidosauria	Squamata	0.949843	0	0.958904
RIPPLY3	Euleptes_europaea	Lepidosauria	Squamata	0.949147	0	0.958904
RIPPLY3	Ficedula_albicollis	Aves	Passeriformes	0.983978	0.720102	0.958904
RIPPLY3	Geospiza_fortis	Aves	Passeriformes	0.857889	0	0.958904
RIPPLY3	Gopherus_evgoodei	Reptilia	Testudines	0.934866	1	0.666667
RIPPLY3	Laticauda_laticaudata	Lepidosauria	Squamata	0.941135	0	0.666667
RIPPLY3	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.736677	0.643766	0.625571
RIPPLY3	Meleagris_gallopavo	Aves	Galliformes	1	1	0.952055
RIPPLY3	Naja_naja	Lepidosauria	Squamata	0.97527	0	0.666667
RIPPLY3	Notechis_scutatus	Lepidosauria	Squamata	0.948798	0	0.666667
RIPPLY3	Parus_major	Aves	Passeriformes	0.948798	1	0.958904
RIPPLY3	Pelodiscus_sinensis	Reptilia	Testudines	0.85162	1	0.666667
RIPPLY3	Podarcis_muralis	Lepidosauria	Squamata	0.952281	0	0.63242
RIPPLY3	Podarcis_raffonei	Lepidosauria	Squamata	0.943574	0	0.915525
RIPPLY3	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.938697	0	0.894977
RIPPLY3	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.936607	0	0.894977
RIPPLY3	Pseudonaja_textilis	Lepidosauria	Squamata	0.947753	0	0.666667
RIPPLY3	Rhineura_floridana	Lepidosauria	Squamata	0.940091	0.335878	0.924658
RIPPLY3	Salvator_merianae	Lepidosauria	Squamata	0.933821	0	0.666667
RIPPLY3	Serinus_canaria	Aves	Passeriformes	0.975967	0	0.958904
RIPPLY3	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.933124	0.343511	0.666667
RIPPLY3	Strigops_habroptila	Aves	Psittaciformes	0.99582	1	1
RIPPLY3	Struthio_camelus	Aves	Struthioniformes	0.861024	1	0.958904
RIPPLY3	Taeniopygia_guttata	Aves	Passeriformes	0.948102	0.580153	0.666667
RIPPLY3	Terrapene_carolina	Reptilia	Testudines	0.948798	1	0.666667
RUBCNL	Anas_platyrhynchos	Aves	Anseriformes	0.949244	1	1
RUBCNL	Anolis_carolinensis	Lepidosauria	Squamata	0.379209	0.207514	0.510856
RUBCNL	Anolis_sagrei	Lepidosauria	Squamata	0.50366	0.234163	0.476799
RUBCNL	Anser_brachyrhynchus	Aves	Anseriformes	0.969253	1	0.893572
RUBCNL	Aquila_chrysaetos	Aves	Accipitriformes	0.537335	1	1
RUBCNL	Chelonoidis_abingdonii	Reptilia	Testudines	0.838946	0.969856	1
RUBCNL	Chrysemys_picta	Reptilia	Testudines	0.90532	0.932285	1
RUBCNL	Coturnix_japonica	Aves	Galliformes	1	0.977283	1
RUBCNL	Crocodylus_porosus	Reptilia	Crocodylia	0.906296	0.94277	1
RUBCNL	Eublepharis_macularius	Lepidosauria	Squamata	0.273304	0.17737	0.544913
RUBCNL	Euleptes_europaea	Lepidosauria	Squamata	0.351879	0.244648	0.541933
RUBCNL	Ficedula_albicollis	Aves	Passeriformes	0.569058	1	0.988506
RUBCNL	Geospiza_fortis	Aves	Passeriformes	0.640312	0.969856	1
RUBCNL	Gopherus_evgoodei	Reptilia	Testudines	0.904832	0.969856	1
RUBCNL	Laticauda_laticaudata	Lepidosauria	Squamata	0.427038	0.238095	0.433802
RUBCNL	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.349927	0.542595	0.807152
RUBCNL	Meleagris_gallopavo	Aves	Galliformes	1	1	1
RUBCNL	Naja_naja	Lepidosauria	Squamata	0.227428	0	0.475521
RUBCNL	Notechis_scutatus	Lepidosauria	Squamata	0.529039	0.179991	0.485739
RUBCNL	Parus_major	Aves	Passeriformes	0.640312	0.969856	1
RUBCNL	Pelodiscus_sinensis	Reptilia	Testudines	0.769644	0.969856	0.856535
RUBCNL	Podarcis_muralis	Lepidosauria	Squamata	0.347487	0	0.540656
RUBCNL	Podarcis_raffonei	Lepidosauria	Squamata	0.349439	0.275666	0.540656
RUBCNL	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.500732	0.193971	0.507876
RUBCNL	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.454856	0	0.54023
RUBCNL	Pseudonaja_textilis	Lepidosauria	Squamata	0.421669	0.179991	0.485739
RUBCNL	Rhineura_floridana	Lepidosauria	Squamata	0.455832	0.275666	0.505321
RUBCNL	Salvator_merianae	Lepidosauria	Squamata	0.308931	0.24727	0.548318
RUBCNL	Serinus_canaria	Aves	Passeriformes	0.61835	1	1
RUBCNL	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.739385	0.94277	0.906343
RUBCNL	Strigops_habroptila	Aves	Psittaciformes	0.530503	1	1
RUBCNL	Struthio_camelus	Aves	Struthioniformes	0.928746	1	1
RUBCNL	Taeniopygia_guttata	Aves	Passeriformes	0.647633	1	1
RUBCNL	Terrapene_carolina	Reptilia	Testudines	0.90532	0.969856	1
SH2D1A	Anas_platyrhynchos	Aves	Anseriformes	1	1	0
SH2D1A	Anolis_carolinensis	Lepidosauria	Squamata	0.996998	0.319892	0
SH2D1A	Anolis_sagrei	Lepidosauria	Squamata	0.996998	0.319892	0
SH2D1A	Anser_brachyrhynchus	Aves	Anseriformes	1	1	0
SH2D1A	Aquila_chrysaetos	Aves	Accipitriformes	1	1	0
SH2D1A	Chelonoidis_abingdonii	Reptilia	Testudines	1	1	0
SH2D1A	Chrysemys_picta	Reptilia	Testudines	0.997373	1	0
SH2D1A	Coturnix_japonica	Aves	Galliformes	1	1	0.69009
SH2D1A	Crocodylus_porosus	Reptilia	Crocodylia	1	1	0
SH2D1A	Eublepharis_macularius	Lepidosauria	Squamata	1	0.36828	0
SH2D1A	Euleptes_europaea	Lepidosauria	Squamata	1	0.319892	0
SH2D1A	Ficedula_albicollis	Aves	Passeriformes	1	1	0
SH2D1A	Geospiza_fortis	Aves	Passeriformes	1	1	0
SH2D1A	Gopherus_evgoodei	Reptilia	Testudines	0.997373	1	0
SH2D1A	Laticauda_laticaudata	Lepidosauria	Squamata	0.966854	0.36828	0
SH2D1A	Latimeria_chalumnae	Actinistia	Coelacanthiformes	1	0.36828	0
SH2D1A	Meleagris_gallopavo	Aves	Galliformes	1	1	1
SH2D1A	Naja_naja	Lepidosauria	Squamata	0.997373	0.36828	0
SH2D1A	Notechis_scutatus	Lepidosauria	Squamata	0.997373	0.36828	0
SH2D1A	Parus_major	Aves	Passeriformes	1	1	0.018018
SH2D1A	Pelodiscus_sinensis	Reptilia	Testudines	0.997373	1	0
SH2D1A	Podarcis_muralis	Lepidosauria	Squamata	1	0.36828	0
SH2D1A	Podarcis_raffonei	Lepidosauria	Squamata	0.997373	0.36828	0
SH2D1A	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.996998	0.346774	0
SH2D1A	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.998249	0.36828	0
SH2D1A	Pseudonaja_textilis	Lepidosauria	Squamata	0.997373	0.36828	0
SH2D1A	Rhineura_floridana	Lepidosauria	Squamata	1	0.36828	0
SH2D1A	Salvator_merianae	Lepidosauria	Squamata	1	0.349462	0
SH2D1A	Serinus_canaria	Aves	Passeriformes	1	1	0
SH2D1A	Sphenodon_punctatus	Lepidosauria	Sphenodontia	1	1	0
SH2D1A	Strigops_habroptila	Aves	Psittaciformes	1	1	0
SH2D1A	Struthio_camelus	Aves	Struthioniformes	1	1	0
SH2D1A	Taeniopygia_guttata	Aves	Passeriformes	1	1	0
SH2D1A	Terrapene_carolina	Reptilia	Testudines	1	1	0
SH2D2A	Anas_platyrhynchos	Aves	Anseriformes	0.900391	1	0.922673
SH2D2A	Anolis_carolinensis	Lepidosauria	Squamata	0.634766	0	0.395646
SH2D2A	Anolis_sagrei	Lepidosauria	Squamata	0.850911	0	0.825826
SH2D2A	Anser_brachyrhynchus	Aves	Anseriformes	1	1	0.97973
SH2D2A	Aquila_chrysaetos	Aves	Accipitriformes	1	0.865372	0.85961
SH2D2A	Chelonoidis_abingdonii	Reptilia	Testudines	1	0.614239	0.733483
SH2D2A	Chrysemys_picta	Reptilia	Testudines	1	0.61165	0.727477
SH2D2A	Coturnix_japonica	Aves	Galliformes	1	1	1
SH2D2A	Crocodylus_porosus	Reptilia	Crocodylia	0.917969	0.67055	0.8003
SH2D2A	Eublepharis_macularius	Lepidosauria	Squamata	0.886719	0	0.807057
SH2D2A	Euleptes_europaea	Lepidosauria	Squamata	0.945312	0	0.828829
SH2D2A	Ficedula_albicollis	Aves	Passeriformes	0.952474	0.776052	0.746246
SH2D2A	Geospiza_fortis	Aves	Passeriformes	0.96875	0.691909	0.855105
SH2D2A	Gopherus_evgoodei	Reptilia	Testudines	1	0.614239	0.733483
SH2D2A	Laticauda_laticaudata	Lepidosauria	Squamata	0.479167	0	0.814565
SH2D2A	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.594401	0.165696	0.638889
SH2D2A	Meleagris_gallopavo	Aves	Galliformes	0.759115	1	1
SH2D2A	Naja_naja	Lepidosauria	Squamata	0.494141	0	0.828829
SH2D2A	Notechis_scutatus	Lepidosauria	Squamata	0.530599	0	0.828829
SH2D2A	Parus_major	Aves	Passeriformes	1	0.865372	0.668168
SH2D2A	Pelodiscus_sinensis	Reptilia	Testudines	1	0.519741	0.745495
SH2D2A	Podarcis_muralis	Lepidosauria	Squamata	0.833333	0	0.777778
SH2D2A	Podarcis_raffonei	Lepidosauria	Squamata	0.865885	0	0.794294
SH2D2A	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.92513	0.224595	0.814565
SH2D2A	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.917318	0.224595	0.86036
SH2D2A	Pseudonaja_textilis	Lepidosauria	Squamata	0.530599	0	0.814565
SH2D2A	Rhineura_floridana	Lepidosauria	Squamata	1	0	0.782282
SH2D2A	Salvator_merianae	Lepidosauria	Squamata	0.745443	0	0.775526
SH2D2A	Serinus_canaria	Aves	Passeriformes	0.86849	0.865372	0.828829
SH2D2A	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.96875	0.468608	0.62988
SH2D2A	Strigops_habroptila	Aves	Psittaciformes	1	0.831068	0.614865
SH2D2A	Struthio_camelus	Aves	Struthioniformes	1	1	1
SH2D2A	Taeniopygia_guttata	Aves	Passeriformes	0.96875	0.865372	0.788288
SH2D2A	Terrapene_carolina	Reptilia	Testudines	1	0.627832	0.733483
SIAH3	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
SIAH3	Anolis_carolinensis	Lepidosauria	Squamata	0.897358	0.746556	0.941176
SIAH3	Anolis_sagrei	Lepidosauria	Squamata	0	0.651515	0.941176
SIAH3	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
SIAH3	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
SIAH3	Chelonoidis_abingdonii	Reptilia	Testudines	1	1	0.941748
SIAH3	Chrysemys_picta	Reptilia	Testudines	1	1	0.941748
SIAH3	Coturnix_japonica	Aves	Galliformes	1	1	1
SIAH3	Crocodylus_porosus	Reptilia	Crocodylia	1	1	0.941748
SIAH3	Eublepharis_macularius	Lepidosauria	Squamata	0.944106	0.608815	0.941367
SIAH3	Euleptes_europaea	Lepidosauria	Squamata	0.889228	0.651515	0.941748
SIAH3	Ficedula_albicollis	Aves	Passeriformes	1	1	0.951456
SIAH3	Geospiza_fortis	Aves	Passeriformes	1	1	1
SIAH3	Gopherus_evgoodei	Reptilia	Testudines	1	1	0.941748
SIAH3	Laticauda_laticaudata	Lepidosauria	Squamata	0	0.608815	0.941748
SIAH3	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0	0.841598	0.90653
SIAH3	Meleagris_gallopavo	Aves	Galliformes	1	1	0.981154
SIAH3	Naja_naja	Lepidosauria	Squamata	0	0.608815	0.941748
SIAH3	Notechis_scutatus	Lepidosauria	Squamata	0	0.608815	0.941748
SIAH3	Parus_major	Aves	Passeriformes	1	1	1
SIAH3	Pelodiscus_sinensis	Reptilia	Testudines	1	1	0.941748
SIAH3	Podarcis_muralis	Lepidosauria	Squamata	0.944106	0.651515	0.941748
SIAH3	Podarcis_raffonei	Lepidosauria	Squamata	1	0.746556	0.978298
SIAH3	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.990854	0.651515	1
SIAH3	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.990854	0.651515	1
SIAH3	Pseudonaja_textilis	Lepidosauria	Squamata	0	0.608815	0.932039
SIAH3	Rhineura_floridana	Lepidosauria	Squamata	0.944106	0.608815	0.977537
SIAH3	Salvator_merianae	Lepidosauria	Squamata	0	0.746556	0.903864
SIAH3	Serinus_canaria	Aves	Passeriformes	1	1	1
SIAH3	Sphenodon_punctatus	Lepidosauria	Sphenodontia	1	1	0.941748
SIAH3	Strigops_habroptila	Aves	Psittaciformes	1	1	1
SIAH3	Struthio_camelus	Aves	Struthioniformes	1	1	0.941748
SIAH3	Taeniopygia_guttata	Aves	Passeriformes	1	1	1
SIAH3	Terrapene_carolina	Reptilia	Testudines	1	1	0.941748
SLC24A1	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
SLC24A1	Anolis_carolinensis	Lepidosauria	Squamata	1	0.67823	0.965761
SLC24A1	Anolis_sagrei	Lepidosauria	Squamata	1	0.67823	0.970652
SLC24A1	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
SLC24A1	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
SLC24A1	Chelonoidis_abingdonii	Reptilia	Testudines	1	1	1
SLC24A1	Chrysemys_picta	Reptilia	Testudines	1	1	1
SLC24A1	Coturnix_japonica	Aves	Galliformes	1	1	1
SLC24A1	Crocodylus_porosus	Reptilia	Crocodylia	1	0.987431	1
SLC24A1	Eublepharis_macularius	Lepidosauria	Squamata	1	0.668678	1
SLC24A1	Euleptes_europaea	Lepidosauria	Squamata	1	0.665661	0.978261
SLC24A1	Ficedula_albicollis	Aves	Passeriformes	1	1	1
SLC24A1	Geospiza_fortis	Aves	Passeriformes	1	1	1
SLC24A1	Gopherus_evgoodei	Reptilia	Testudines	1	1	1
SLC24A1	Laticauda_laticaudata	Lepidosauria	Squamata	0.998713	0.667169	0.978442
SLC24A1	Latimeria_chalumnae	Actinistia	Coelacanthiformes	1	0.88537	0.94837
SLC24A1	Meleagris_gallopavo	Aves	Galliformes	1	1	1
SLC24A1	Naja_naja	Lepidosauria	Squamata	0.998713	0.684263	0.944565
SLC24A1	Notechis_scutatus	Lepidosauria	Squamata	0.998713	0.680241	0.978442
SLC24A1	Parus_major	Aves	Passeriformes	1	1	1
SLC24A1	Pelodiscus_sinensis	Reptilia	Testudines	1	0.946204	1
SLC24A1	Podarcis_muralis	Lepidosauria	Squamata	1	0.661136	1
SLC24A1	Podarcis_raffonei	Lepidosauria	Squamata	1	0.662142	0.978261
SLC24A1	Pogona_vitticeps_zw	Lepidosauria	Squamata	1	0.669683	0.978261
SLC24A1	Pogona_vitticeps_zz	Lepidosauria	Squamata	1	0.669683	1
SLC24A1	Pseudonaja_textilis	Lepidosauria	Squamata	0.998713	0.680241	0.95471
SLC24A1	Rhineura_floridana	Lepidosauria	Squamata	1	0.594771	0.978261
SLC24A1	Salvator_merianae	Lepidosauria	Squamata	1	0.675214	0.997283
SLC24A1	Serinus_canaria	Aves	Passeriformes	1	1	1
SLC24A1	Sphenodon_punctatus	Lepidosauria	Sphenodontia	1	0.898944	0.978261
SLC24A1	Strigops_habroptila	Aves	Psittaciformes	1	1	1
SLC24A1	Struthio_camelus	Aves	Struthioniformes	1	1	1
SLC24A1	Taeniopygia_guttata	Aves	Passeriformes	1	1	1
SLC24A1	Terrapene_carolina	Reptilia	Testudines	1	1	1
SLC9A5	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
SLC9A5	Anolis_carolinensis	Lepidosauria	Squamata	0.547598	0.57132	0.652003
SLC9A5	Anolis_sagrei	Lepidosauria	Squamata	0.540734	0.608778	0.903116
SLC9A5	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
SLC9A5	Aquila_chrysaetos	Aves	Accipitriformes	0.995225	1	0.998429
SLC9A5	Chelonoidis_abingdonii	Reptilia	Testudines	0.904506	0.901627	0.706468
SLC9A5	Chrysemys_picta	Reptilia	Testudines	0.894658	0.831631	0.972506
SLC9A5	Coturnix_japonica	Aves	Galliformes	1	1	1
SLC9A5	Crocodylus_porosus	Reptilia	Crocodylia	0.544315	0.485055	0.552501
SLC9A5	Eublepharis_macularius	Lepidosauria	Squamata	0.712623	0.611805	0.926944
SLC9A5	Euleptes_europaea	Lepidosauria	Squamata	0.695912	0.643965	0.918303
SLC9A5	Ficedula_albicollis	Aves	Passeriformes	1	0.942868	1
SLC9A5	Geospiza_fortis	Aves	Passeriformes	1	0.942868	1
SLC9A5	Gopherus_evgoodei	Reptilia	Testudines	0.909579	0.929625	0.957581
SLC9A5	Laticauda_laticaudata	Lepidosauria	Squamata	0.596389	0.400681	0.839749
SLC9A5	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.602656	0.892925	0.779523
SLC9A5	Meleagris_gallopavo	Aves	Galliformes	1	1	0.991883
SLC9A5	Naja_naja	Lepidosauria	Squamata	0.61131	0.43322	0.909139
SLC9A5	Notechis_scutatus	Lepidosauria	Squamata	0.602507	0.413924	0.915423
SLC9A5	Parus_major	Aves	Passeriformes	1	0.942868	1
SLC9A5	Pelodiscus_sinensis	Reptilia	Testudines	0.754103	0.699962	0.741555
SLC9A5	Podarcis_muralis	Lepidosauria	Squamata	0.750224	0.570564	0.809374
SLC9A5	Podarcis_raffonei	Lepidosauria	Squamata	0.757087	0.618615	0.866457
SLC9A5	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.707102	0.61975	0.864886
SLC9A5	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.707699	0.624291	0.864886
SLC9A5	Pseudonaja_textilis	Lepidosauria	Squamata	0.495225	0.46311	0.891857
SLC9A5	Rhineura_floridana	Lepidosauria	Squamata	0.761265	0.549754	0.968054
SLC9A5	Salvator_merianae	Lepidosauria	Squamata	0.650403	0.489974	0.778476
SLC9A5	Serinus_canaria	Aves	Passeriformes	1	0.942868	1
SLC9A5	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.303342	0.530079	0.533124
SLC9A5	Strigops_habroptila	Aves	Psittaciformes	0.669054	1	0.608274
SLC9A5	Struthio_camelus	Aves	Struthioniformes	1	0.942868	0.931134
SLC9A5	Taeniopygia_guttata	Aves	Passeriformes	1	1	1
SLC9A5	Terrapene_carolina	Reptilia	Testudines	0.896449	0.910329	0.955748
SSTR4	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
SSTR4	Anolis_carolinensis	Lepidosauria	Squamata	0.620522	0.701178	0.04811
SSTR4	Anolis_sagrei	Lepidosauria	Squamata	0.822708	0.942761	0.0635739
SSTR4	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
SSTR4	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
SSTR4	Chelonoidis_abingdonii	Reptilia	Testudines	1	1	0.215636
SSTR4	Chrysemys_picta	Reptilia	Testudines	1	1	0.269759
SSTR4	Coturnix_japonica	Aves	Galliformes	1	1	1
SSTR4	Crocodylus_porosus	Reptilia	Crocodylia	1	1	0.252577
SSTR4	Eublepharis_macularius	Lepidosauria	Squamata	0.799029	0.935185	0.00859107
SSTR4	Euleptes_europaea	Lepidosauria	Squamata	1	1	0.12457
SSTR4	Ficedula_albicollis	Aves	Passeriformes	0.967213	0.920034	0.447595
SSTR4	Geospiza_fortis	Aves	Passeriformes	1	0.984848	0.909794
SSTR4	Gopherus_evgoodei	Reptilia	Testudines	1	1	0.246564
SSTR4	Laticauda_laticaudata	Lepidosauria	Squamata	1	0.78367	0.00515464
SSTR4	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.598664	0.922559	0.0274914
SSTR4	Meleagris_gallopavo	Aves	Galliformes	0.749241	1	0.74055
SSTR4	Naja_naja	Lepidosauria	Squamata	1	0.773569	0.00515464
SSTR4	Notechis_scutatus	Lepidosauria	Squamata	1	0.73569	0.00515464
SSTR4	Parus_major	Aves	Passeriformes	1	1	0.89433
SSTR4	Pelodiscus_sinensis	Reptilia	Testudines	1	0.969697	0.477663
